都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|25,524|546,376|2,204|24|22,210|883
青森|1,701|34,498|281|3|1,396|24
岩手|1,039|57,263|197|2|809|33
宮城|8,223|122,101|423|9|7,714|71
秋田|542|10,911|114|0|419|9
山形|1,577|49,583|163|3|1,379|35
福島|3,646|191,573|489|12|3,031|126
茨城|8,410|30,664|466|16|7,809|135
栃木|5,484|217,956|235|4|5,178|71
群馬|6,407|139,551|609|8|5,694|104
埼玉|39,054|771,923|2,341|38|35,966|747
千葉|33,990|554,311|1,349|17|32,013|628
東京|143,534|2,054,041|6,970|72|134,661|1,903
神奈川|54,869|821,928|1,888|55|52,156|825
新潟|2,452|112,727|319|1|2,108|25
富山|1,380|52,737|142|8|1,208|30
石川|2,639|71,843|366|10|2,193|78
福井|921|49,632|92|1|796|33
山梨|1,256|35,312|115|1|1,123|19
長野|3,984|150,440|264|5|3,710|70
岐阜|6,285|191,825|590|6|5,558|137
静岡|6,661|296,746|299|5|6,239|123
愛知|34,928|583,082|3,653|36|30,634|641
三重|3,990|98,154|622|14|3,384|88
滋賀|3,996|108,814|548|11|3,384|64
京都|13,162|221,048|1,617|24|11,398|189
大阪|86,645|1,492,101|20,583|440|63,625|1,605
兵庫|33,579|392,564|5,118|88|27,740|721
奈良|6,645|130,457|947|29|5,616|82
和歌山|2,304|35,157|290|50|1,943|33
鳥取|380|62,922|39|0|333|2
島根|366|21,314|31|1|335|0
岡山|4,518|101,721|576|15|3,157|40
広島|6,369|267,317|497|10|5,667|110
山口|1,951|82,172|249|6|1,656|46
徳島|1,430|45,522|278|11|1,105|47
香川|1,383|63,292|243|2|1,123|23
愛媛|2,450|62,973|294|10|2,106|50
高知|1,106|8,470|100|4|986|20
福岡|25,055|622,237|3,605|41|21,089|361
佐賀|1,776|40,029|258|2|1,520|14
長崎|2,305|94,206|380|6|1,883|43
熊本|4,360|66,663|505|16|3,774|81
大分|2,146|114,836|517|1|1,601|28
宮崎|2,406|32,699|280|2|2,095|23
鹿児島|2,403|81,722|312|2|2,046|28
沖縄|12,817|194,850|995|10|11,691|137
（その他）|149|-|0|-|149|-
合計|618,197|11,588,263|62,453|1,131|543,410|10,585
