都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|34,947|642,255|7,168|48|26,605|1,016
青森|2,178|41,080|298|5|1,852|28
岩手|1,352|69,880|169|1|1,140|43
宮城|8,737|140,594|289|10|8,359|82
秋田|742|13,543|93|0|637|12
山形|1,896|57,157|240|5|1,618|38
福島|4,468|227,312|388|22|3,947|133
茨城|9,427|32,222|517|9|8,767|143
栃木|6,108|237,306|330|10|5,703|75
群馬|7,602|161,157|536|16|6,938|128
埼玉|42,907|850,735|1,974|52|40,156|777
千葉|36,409|593,954|1,184|27|34,559|666
東京|157,125|2,223,808|5,519|68|149,589|2,017
神奈川|59,976|900,234|2,222|69|56,885|869
新潟|3,067|134,949|362|8|2,671|34
富山|1,758|60,488|291|6|1,433|34
石川|3,495|83,739|510|14|2,886|98
福井|1,025|57,651|49|0|942|34
山梨|1,475|41,166|120|1|1,337|19
長野|4,650|171,585|374|11|4,262|76
岐阜|8,333|226,213|920|24|7,263|150
静岡|7,966|340,195|744|7|7,089|133
愛知|44,523|663,415|6,391|89|37,416|716
三重|4,716|116,606|462|17|4,273|103
滋賀|4,815|123,023|451|11|4,289|75
京都|15,412|246,667|1,386|19|13,894|201
大阪|97,954|1,740,803|11,082|318|83,782|2,163
兵庫|38,865|442,714|3,338|96|34,431|1,104
奈良|7,737|147,637|568|23|7,063|106
和歌山|2,567|39,251|141|37|2,347|40
鳥取|455|71,265|35|0|409|2
島根|504|24,335|99|4|405|0
岡山|6,971|108,427|1,386|30|5,045|92
広島|9,770|400,161|1,119|21|7,284|119
山口|2,761|98,010|577|9|2,126|58
徳島|1,623|56,399|115|1|1,447|61
香川|1,948|74,278|242|4|1,687|24
愛媛|2,666|79,817|104|5|2,491|71
高知|1,281|9,018|136|3|1,125|20
福岡|32,917|720,392|5,249|81|27,057|422
佐賀|2,422|47,569|250|6|2,177|18
長崎|2,829|108,301|255|8|2,513|61
熊本|5,951|76,309|896|25|4,962|93
大分|3,195|139,117|532|7|2,625|38
宮崎|2,975|40,080|266|4|2,674|25
鹿児島|3,150|97,308|381|3|2,750|29
沖縄|15,185|210,922|1,783|60|13,260|148
（その他）|149|-|0|-|149|-
合計|718,984|13,189,047|61,541|1,294|642,319|12,394
