都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|58,288|1,024,794|3,500|27|53,565|1,457
青森|4,802|74,109|1,097|2|3,672|33
岩手|3,249|110,778|373|1|2,826|50
宮城|15,325|214,360|1,469|26|13,722|104
秋田|1,696|23,518|138|1|1,535|23
山形|3,299|88,253|262|5|2,987|50
福島|9,021|374,822|565|14|8,286|170
茨城|22,004|37,826|1,787|27|20,022|195
栃木|13,953|403,280|1,167|17|12,681|105
群馬|15,649|265,457|1,468|29|14,018|163
埼玉|106,633|1,334,402|11,500|144|94,224|909
千葉|92,571|973,143|12,520|102|79,156|893
東京|357,563|3,362,072|27,129|267|327,873|2,561
神奈川|157,140|1,444,956|13,124|246|142,875|1,141
新潟|7,085|249,387|630|10|6,399|56
富山|4,587|103,405|531|15|4,012|44
石川|7,451|173,760|450|4|6,859|123
福井|2,714|100,868|231|2|2,447|36
山梨|4,698|97,156|463|3|4,214|26
長野|8,183|278,820|524|3|7,566|94
岐阜|17,019|361,972|2,263|22|14,630|205
静岡|24,383|556,282|4,093|29|20,104|186
愛知|91,990|1,124,589|22,026|88|68,911|1,053
三重|13,525|192,585|3,862|30|9,805|138
滋賀|11,387|214,030|1,556|11|9,734|97
京都|32,580|381,221|4,762|91|27,306|254
大阪|181,629|3,056,029|24,944|594|151,839|2,832
兵庫|69,735|669,287|7,176|78|61,212|1,347
奈良|14,407|225,731|1,536|18|12,730|141
和歌山|4,887|59,948|431|23|4,300|55
鳥取|1,531|130,831|244|2|1,267|4
島根|1,446|45,572|212|2|1,232|2
岡山|14,291|231,974|1,686|21|11,771|132
広島|19,673|779,859|1,304|21|16,917|185
山口|5,265|155,099|574|4|4,604|87
徳島|2,912|90,888|358|6|2,490|64
香川|4,475|117,602|439|9|4,003|34
愛媛|4,803|134,760|334|5|4,388|81
高知|3,785|85,207|496|7|3,258|31
福岡|69,253|1,133,070|9,568|35|58,693|574
佐賀|5,454|90,497|512|2|3,842|28
長崎|5,563|162,677|573|2|4,925|69
熊本|13,317|112,361|1,690|21|11,499|128
大分|7,499|233,988|825|4|6,604|70
宮崎|5,765|65,378|718|8|4,999|33
鹿児島|8,542|155,050|824|6|7,675|52
沖縄|45,374|351,201|5,433|125|39,349|265
（その他）|149|-|0|-|149|-
合計|1,576,550|21,652,854|177,367|2,209|1,377,175|16,380
