都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,204|1,243,282|53|1|59,689|1,474
青森|5,900|102,576|3|0|5,859|38
岩手|3,487|133,744|0|0|3,434|53
宮城|16,286|261,476|2|0|16,166|118
秋田|1,934|27,571|4|0|1,903|27
山形|3,604|112,843|3|0|3,545|56
福島|9,494|461,360|6|0|9,312|176
茨城|24,465|40,567|14|1|24,231|220
栃木|15,502|519,528|9|0|15,376|117
群馬|17,053|343,836|99|2|16,778|176
埼玉|115,937|1,616,396|77|3|114,801|1,059
千葉|100,557|1,211,580|48|0|99,471|1,028
東京|382,413|4,086,373|187|4|379,054|3,172
神奈川|169,432|1,794,451|120|0|167,997|1,315
新潟|8,114|318,904|75|0|7,978|61
富山|4,868|129,654|0|0|4,816|52
石川|7,970|210,540|1|0|7,818|129
福井|3,115|125,680|0|0|3,077|38
山梨|5,157|131,552|1|0|5,127|29
長野|8,894|360,183|5|1|8,848|97
岐阜|19,270|463,251|6|0|19,045|218
静岡|26,860|711,157|47|0|26,604|209
愛知|106,668|1,481,963|53|0|105,454|1,161
三重|14,818|264,874|1|0|14,981|163
滋賀|12,440|290,448|7|0|12,329|104
京都|36,013|462,703|15|0|35,704|291
大阪|203,300|4,140,815|104|9|200,132|3,064
兵庫|78,749|844,709|59|2|77,292|1,398
奈良|15,936|277,803|1|0|15,786|149
和歌山|5,303|67,964|0|0|5,136|62
鳥取|1,669|165,752|0|0|1,639|5
島根|1,733|62,794|0|0|1,728|5
岡山|15,551|305,825|6|1|15,404|136
広島|22,175|971,170|1|0|21,972|202
山口|5,793|208,959|1|0|5,699|93
徳島|3,291|114,851|0|0|3,225|66
香川|4,705|142,679|0|0|4,666|38
愛媛|5,412|170,780|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,677|1,404,324|40|3|74,011|625
佐賀|5,866|118,269|0|0|5,891|30
長崎|6,119|199,968|0|0|6,046|73
熊本|14,395|124,799|0|0|14,259|136
大分|8,187|299,788|0|0|8,103|84
宮崎|6,153|73,129|0|0|6,096|41
鹿児島|9,103|175,531|0|0|9,037|66
沖縄|50,360|429,394|30|0|49,937|398
その他（その他）|149|0|0|0|149|0
合計|1,724,248|27,311,242|1,078|27|1,705,069|18,367
