都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,495|788,578|673|21|39,448|1,410
青森|2,521|51,482|59|0|2,431|31
岩手|1,730|87,170|78|1|1,605|47
宮城|9,191|158,585|99|4|9,001|90
秋田|908|16,014|72|1|816|20
山形|2,028|66,910|16|1|1,965|47
福島|4,974|284,914|161|4|4,652|161
茨城|10,663|33,630|234|6|10,264|165
栃木|7,134|306,769|221|8|6,831|82
群馬|8,053|196,370|40|4|7,860|153
埼玉|47,020|980,235|1,139|21|45,049|832
千葉|41,001|703,166|1,196|15|39,095|710
東京|176,843|2,557,035|4,878|57|169,725|2,240
神奈川|68,492|1,054,376|1,793|32|65,747|952
新潟|3,427|174,101|46|2|3,329|52
富山|2,045|74,571|17|1|1,990|38
石川|3,965|124,150|45|1|3,801|115
福井|1,331|69,947|132|0|1,164|35
山梨|2,124|58,651|60|1|2,044|21
長野|5,041|209,770|40|0|4,985|93
岐阜|9,468|272,888|64|3|9,217|187
静岡|9,414|410,639|246|6|9,016|152
愛知|51,224|841,364|647|17|49,606|971
三重|5,281|145,510|68|4|5,240|112
滋賀|5,571|153,485|59|4|5,422|90
京都|16,667|286,651|150|7|16,265|246
大阪|103,928|2,191,017|1,260|147|99,189|2,681
兵庫|41,031|513,595|260|16|39,463|1,308
奈良|8,381|171,566|165|7|8,085|131
和歌山|2,693|42,147|19|2|2,567|49
鳥取|493|84,380|27|0|457|2
島根|553|31,436|1|0|550|2
岡山|7,596|165,308|25|4|7,439|126
広島|11,533|555,274|98|11|11,245|175
山口|3,160|122,050|52|1|3,028|80
徳島|1,657|65,495|3|0|1,591|63
香川|2,100|86,926|16|1|2,058|31
愛媛|2,755|97,171|5|3|2,675|75
高知|1,852|11,578|72|6|1,753|27
福岡|35,655|840,813|357|12|34,760|523
佐賀|2,565|57,635|18|0|2,561|24
長崎|3,217|126,448|77|0|3,072|69
熊本|6,492|82,317|52|2|6,322|118
大分|3,494|170,449|15|0|3,415|64
宮崎|3,101|44,651|12|0|3,035|27
鹿児島|3,699|112,100|59|1|3,639|39
沖縄|21,045|254,367|913|47|19,947|191
（その他）|149|-|0|-|149|-
合計|804,760|15,933,684|15,739|481|773,568|14,857
