都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|48,707|904,745|3,291|16|43,760|1,429
青森|3,073|60,856|323|0|2,718|32
岩手|2,335|98,883|275|1|2,013|47
宮城|11,279|182,363|1,132|11|9,931|92
秋田|1,154|18,445|114|3|1,019|21
山形|2,499|75,517|284|5|2,168|47
福島|7,056|333,764|1,010|13|5,884|162
茨城|15,573|35,770|2,051|27|13,347|175
栃木|10,021|365,323|1,602|17|8,326|93
群馬|10,584|229,987|1,380|19|9,049|155
埼玉|72,869|1,170,269|19,459|111|52,552|858
千葉|61,306|845,905|9,076|68|51,481|749
東京|269,743|2,992,835|39,802|227|227,609|2,332
神奈川|106,141|1,269,861|13,928|191|91,195|1,018
新潟|4,987|212,292|810|5|4,123|54
富山|2,829|88,265|471|7|2,320|38
石川|6,103|145,024|808|11|5,167|119
福井|1,954|87,031|237|2|1,681|36
山梨|3,057|80,996|477|2|2,560|22
長野|6,036|241,613|516|1|5,459|94
岐阜|10,645|309,882|689|4|9,767|189
静岡|13,422|483,975|2,410|12|10,854|158
愛知|58,324|964,765|4,057|20|53,251|1,016
三重|6,779|170,386|918|11|5,912|114
滋賀|7,319|180,698|1,099|4|6,125|95
京都|21,792|330,953|2,771|73|18,322|249
大阪|128,855|2,630,682|12,301|428|112,558|2,742
兵庫|49,051|585,765|3,785|39|43,943|1,323
奈良|10,234|197,848|951|13|9,149|134
和歌山|3,384|48,285|229|14|3,029|50
鳥取|1,078|108,076|320|0|742|3
島根|869|38,671|110|1|757|2
岡山|9,607|197,807|863|7|8,233|127
広島|13,084|621,567|655|8|12,097|180
山口|3,661|136,504|326|3|3,255|80
徳島|1,906|76,478|91|1|1,752|63
香川|2,829|100,319|461|3|2,338|32
愛媛|3,476|113,733|501|6|2,898|77
高知|2,264|67,204|131|5|2,103|30
福岡|48,232|985,948|7,155|20|39,581|547
佐賀|3,314|71,045|360|0|2,848|26
長崎|4,023|143,914|486|1|3,471|69
熊本|8,559|92,329|1,077|9|7,361|121
大分|4,248|198,402|482|0|3,702|64
宮崎|3,706|50,655|378|1|3,289|27
鹿児島|4,989|126,992|735|0|4,096|42
沖縄|31,496|305,870|5,287|101|25,852|243
（その他）|149|-|0|-|149|-
合計|1,104,601|18,778,497|145,674|1,521|939,796|15,376
