都道府県名|陽性者数|PCR検査等実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|391,745|2,433,762|6,763|1|382,184|2,105
青森|67,626|276,750|3,735|0|63,774|117
岩手|40,783|310,178|2,389|0|38,297|97
宮城|99,199|647,816|3,441|1|94,687|202
秋田|33,479|64,549|1,294|1|32,113|72
山形|32,255|204,671|1,504|0|30,653|98
福島|69,462|895,403|2,463|0|66,772|227
茨城|170,318|1,380,150|3,390|1|166,475|453
栃木|97,799|788,074|3,248|0|94,270|281
群馬|103,096|699,202|4,149|0|98,624|323
埼玉|597,291|3,047,825|24,698|5|570,926|1,667
千葉|488,590|2,277,930|16,144|3|466,801|1,808
東京|1,697,320|7,467,810|87,411|13|1,605,319|4,590
神奈川|822,792|3,152,340|31,171|13|789,376|2,245
新潟|79,180|708,758|2,720|0|76,369|91
富山|42,760|270,542|2,421|0|40,243|96
石川|63,672|525,876|2,859|1|60,591|199
福井|41,898|352,294|2,019|0|39,833|46
山梨|36,442|377,768|1,567|0|34,811|68
長野|81,780|793,922|2,810|0|78,352|206
岐阜|116,284|972,805|5,225|1|109,710|351
静岡|189,831|1,361,243|9,817|0|178,987|424
愛知|598,488|2,988,388|25,324|2|571,058|2,106
三重|93,740|573,678|5,037|1|90,522|317
滋賀|100,680|698,629|4,056|1|96,402|222
京都|224,164|894,279|10,326|16|211,013|757
大阪|1,074,139|7,681,713|53,795|7|1,015,118|5,226
兵庫|464,509|1,699,481|15,152|4|447,102|2,256
奈良|101,389|559,333|4,886|2|96,109|394
和歌山|49,124|190,785|2,875|0|45,908|118
鳥取|19,132|445,206|2,397|0|16,499|20
島根|28,087|245,209|7,137|1|20,927|23
岡山|109,065|631,386|1,492|0|103,894|252
広島|175,481|2,025,951|5,284|0|169,701|496
山口|52,910|629,555|3,034|0|49,695|181
徳島|26,201|234,529|1,348|0|24,774|86
香川|53,521|300,062|2,168|0|51,221|132
愛媛|51,302|404,522|5,314|2|45,845|143
高知|33,145|330,875|1,931|0|31,098|116
福岡|481,658|2,932,140|21,255|0|448,375|1,289
佐賀|65,217|309,181|4,973|0|55,803|112
長崎|72,477|463,820|4,779|0|67,581|129
熊本|129,547|324,528|11,505|4|117,727|315
大分|65,313|649,716|5,535|0|59,609|169
宮崎|65,236|197,371|5,295|0|59,704|150
鹿児島|104,146|464,669|7,183|1|95,170|214
沖縄|280,847|967,037|20,554|19|259,752|497
その他（その他）|149|0|0|0|149|0
合計|9,883,269|55,851,711|453,873|100|9,369,923|31,486
