都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|188,241|1,715,116|19,734|10|166,582|1,837
青森|25,182|173,240|3,661|0|21,449|72
岩手|13,149|192,965|2,675|1|10,410|64
宮城|46,200|412,671|6,094|9|39,216|154
秋田|11,519|45,880|1,816|1|9,663|40
山形|13,487|159,344|2,075|2|11,338|74
福島|27,461|630,006|3,222|5|24,050|189
茨城|85,211|44,315|8,822|10|76,060|329
栃木|50,739|635,390|6,348|7|44,177|214
群馬|57,235|501,682|5,334|5|51,637|264
埼玉|350,096|2,274,738|30,315|47|318,554|1,227
千葉|298,996|1,684,379|25,006|20|269,158|1,455
東京|1,086,519|5,629,794|136,671|64|945,981|3,867
神奈川|505,130|2,180,686|45,387|88|457,925|1,818
新潟|32,572|479,349|2,887|2|29,605|80
富山|21,767|195,461|5,839|6|15,860|68
石川|28,240|307,156|3,538|4|24,508|176
福井|15,981|234,778|2,322|3|13,619|40
山梨|18,563|207,892|1,661|1|16,863|56
長野|34,172|526,733|4,041|3|29,687|156
岐阜|58,469|676,336|4,890|5|52,721|292
静岡|99,743|989,580|11,143|3|87,301|357
愛知|351,897|2,151,800|33,676|42|316,457|1,764
三重|45,896|381,621|4,563|7|42,380|255
滋賀|56,108|458,810|7,451|4|48,498|159
京都|135,668|676,103|11,993|53|121,689|509
大阪|707,967|5,799,080|74,417|768|629,272|4,210
兵庫|286,080|1,272,127|26,952|31|257,210|1,936
奈良|63,720|417,097|13,531|21|49,886|303
和歌山|24,637|124,360|1,101|4|23,274|106
鳥取|7,502|272,550|991|0|6,410|10
島根|7,290|115,413|953|0|6,329|8
岡山|53,641|437,779|4,589|11|44,862|211
広島|79,421|1,439,106|7,801|8|71,202|418
山口|23,702|440,054|2,813|3|20,742|147
徳島|13,030|164,067|1,793|5|11,164|76
香川|22,057|205,755|3,178|8|18,793|86
愛媛|19,383|265,765|2,404|4|16,858|121
高知|13,709|190,555|1,840|4|11,780|89
福岡|256,765|2,076,810|30,742|18|218,927|1,030
佐賀|26,238|197,232|2,859|2|20,393|68
長崎|27,922|287,047|3,817|3|25,179|111
熊本|54,361|207,630|5,648|9|48,460|253
大分|26,563|441,808|2,489|1|23,963|111
宮崎|20,511|137,751|1,790|0|18,687|100
鹿児島|34,689|276,864|3,200|2|30,963|138
沖縄|106,661|610,952|6,416|18|99,816|430
その他（その他）|149|0|0|0|149|0
合計|5,534,239|38,945,627|590,488|1,322|4,899,707|25,478
