都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|22,381|492,852|964|24|20,567|801
青森|1,305|29,291|175|0|1,100|20
岩手|779|52,283|50|1|698|31
宮城|7,580|110,208|970|21|6,545|46
秋田|367|9,023|53|0|305|9
山形|1,331|41,557|250|4|1,054|27
福島|2,985|170,846|263|12|2,604|118
茨城|7,432|28,311|415|8|6,888|129
栃木|5,068|189,656|191|2|4,807|70
群馬|5,481|126,060|288|7|5,091|102
埼玉|35,452|706,528|1,747|35|32,977|728
千葉|31,608|514,815|1,162|12|29,846|600
東京|130,083|1,897,539|4,845|45|123,391|1,847
神奈川|50,879|752,210|1,527|28|48,552|800
新潟|1,939|95,520|329|3|1,592|18
富山|1,144|45,854|141|2|974|29
石川|2,182|65,861|193|11|1,921|66
福井|729|41,663|98|2|600|31
山梨|1,057|33,554|53|1|985|19
長野|3,505|132,835|398|2|3,070|52
岐阜|5,350|174,401|267|4|4,954|129
静岡|6,147|270,275|285|3|5,741|121
愛知|29,987|508,020|2,014|11|27,361|612
三重|3,174|86,936|311|12|2,881|74
滋賀|3,204|97,227|312|2|2,832|60
京都|10,616|192,691|754|9|9,710|176
大阪|67,972|1,246,716|13,239|286|52,853|1,269
兵庫|25,334|339,305|3,974|80|20,736|624
奈良|5,079|109,994|854|21|4,164|61
和歌山|1,778|30,171|312|41|1,419|19
鳥取|334|56,541|84|0|235|2
島根|297|18,895|9|0|288|0
岡山|3,214|84,188|246|4|2,742|35
広島|5,406|201,024|134|0|5,150|107
山口|1,553|74,020|114|0|1,396|43
徳島|903|37,102|281|6|596|26
香川|1,061|57,406|127|3|918|19
愛媛|1,955|51,897|353|8|1,575|27
高知|963|7,581|19|1|925|19
福岡|20,132|550,923|903|10|18,885|344
佐賀|1,337|34,744|88|0|1,256|13
長崎|1,769|85,369|126|0|1,604|39
熊本|3,591|59,656|67|3|3,450|74
大分|1,378|101,253|43|1|1,313|22
宮崎|2,043|27,504|68|0|1,943|22
鹿児島|1,964|77,595|67|1|1,886|28
沖縄|11,489|178,411|1,262|12|10,103|130
（その他）|149|-|0|-|149|-
合計|531,466|10,296,311|40,425|738|480,632|9,638
