都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,838|473,318|888|21|20,190|780
青森|1,177|27,861|122|0|1,035|20
岩手|761|50,177|98|2|633|30
宮城|7,198|104,355|1,072|16|6,060|43
秋田|335|8,568|43|2|286|6
山形|1,225|40,589|270|4|935|20
福島|2,817|164,220|294|11|2,405|118
茨城|7,130|27,834|324|7|6,678|128
栃木|4,941|181,557|222|3|4,649|70
群馬|5,289|120,989|219|6|4,969|101
埼玉|34,427|685,552|1,483|34|32,227|717
千葉|30,849|498,101|997|16|29,263|589
東京|126,284|1,850,782|3,995|42|120,485|1,804
神奈川|49,642|734,626|1,138|24|47,706|798
新潟|1,737|91,052|284|2|1,435|18
富山|1,050|44,271|109|2|912|29
石川|2,060|63,385|125|3|1,867|66
福井|659|39,204|74|1|558|27
山梨|1,028|33,554|45|1|964|19
長野|3,221|128,033|316|0|2,876|44
岐阜|5,143|167,991|159|3|4,855|129
静岡|5,974|262,931|193|4|5,660|121
愛知|28,810|493,701|1,401|6|26,805|604
三重|3,011|82,920|235|7|2,790|73
滋賀|2,979|94,017|176|3|2,744|59
京都|10,281|187,619|666|5|9,461|174
大阪|60,695|1,162,870|8,517|218|50,437|1,219
兵庫|22,740|322,279|2,509|82|19,624|607
奈良|4,574|104,892|695|12|3,823|56
和歌山|1,559|28,754|227|26|1,287|19
鳥取|302|52,985|74|0|220|2
島根|292|18,477|6|0|286|0
岡山|2,974|84,188|166|3|2,603|35
広島|5,285|189,788|103|0|5,067|106
山口|1,462|71,202|38|0|1,383|43
徳島|713|34,498|169|3|522|22
香川|990|55,210|139|1|835|19
愛媛|1,727|46,101|330|7|1,372|25
高知|946|7,543|17|1|910|19
福岡|19,487|532,914|513|6|18,638|336
佐賀|1,276|33,790|70|0|1,212|13
長崎|1,668|81,737|32|0|1,597|39
熊本|3,536|58,788|28|2|3,434|74
大分|1,348|97,436|39|1|1,287|22
宮崎|2,020|25,609|53|0|1,938|22
鹿児島|1,922|76,555|82|0|1,836|28
沖縄|10,741|173,748|1,130|9|9,488|129
（その他）|149|-|0|-|149|-
合計|506,272|9,916,571|29,885|596|466,396|9,422
