都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|45,119|864,416|2,035|6|41,607|1,426
青森|2,751|57,252|144|0|2,575|32
岩手|2,046|94,502|137|0|1,862|47
宮城|10,049|173,988|355|3|9,557|91
秋田|1,030|17,598|45|1|965|20
山形|2,200|72,350|110|0|2,043|47
福島|6,021|316,375|726|12|5,133|162
茨城|13,031|35,004|1,435|8|11,427|169
栃木|8,601|351,831|962|15|7,552|87
群馬|9,084|217,857|739|5|8,190|155
埼玉|59,656|1,103,850|9,665|56|49,140|851
千葉|51,512|796,572|5,567|41|45,211|734
東京|226,930|2,849,981|27,585|112|197,045|2,300
神奈川|87,590|1,181,407|9,467|101|77,129|994
新潟|4,157|199,089|423|3|3,680|54
富山|2,340|83,243|198|3|2,104|38
石川|5,326|137,938|867|6|4,338|118
福井|1,708|81,718|249|0|1,423|36
山梨|2,503|72,269|251|0|2,232|21
長野|5,414|229,641|271|0|5,121|94
岐阜|9,879|297,839|237|1|9,454|188
静岡|11,166|457,647|1,199|3|9,810|157
愛知|54,383|926,501|1,938|12|51,437|1,008
三重|5,899|159,799|357|5|5,577|114
滋賀|6,201|172,099|429|3|5,679|93
京都|18,807|314,095|1,183|28|17,185|249
大阪|116,552|2,499,322|7,591|221|105,251|2,722
兵庫|44,469|562,359|1,963|15|41,190|1,316
奈良|9,247|189,031|510|10|8,604|133
和歌山|3,077|45,704|249|13|2,707|49
鳥取|838|100,373|182|1|581|2
島根|759|36,029|94|1|663|2
岡山|8,407|183,050|245|3|7,612|127
広島|12,243|594,390|344|6|11,632|179
山口|3,324|130,605|121|0|3,123|80
徳島|1,811|73,175|81|1|1,667|63
香川|2,364|94,780|209|0|2,126|32
愛媛|2,972|105,906|148|3|2,747|77
高知|2,122|64,664|120|7|1,973|29
福岡|40,672|931,567|3,229|12|36,399|535
佐賀|2,801|65,390|142|0|2,648|24
長崎|3,551|137,923|229|0|3,254|69
熊本|7,206|86,160|545|0|6,540|121
大分|3,726|188,435|168|0|3,494|64
宮崎|3,300|46,142|143|0|3,119|27
鹿児島|4,064|120,539|200|0|3,819|39
沖縄|25,804|287,449|3,057|60|22,467|237
（その他）|149|-|0|-|149|-
合計|952,861|17,807,854|86,144|777|849,241|15,212
