都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,181|1,232,905|83|1|59,629|1,473
青森|5,898|101,588|1|0|5,859|38
岩手|3,487|132,807|0|0|3,434|53
宮城|16,285|259,845|4|0|16,163|118
秋田|1,934|27,520|7|0|1,900|27
山形|3,604|111,612|35|0|3,513|56
福島|9,489|456,671|3|1|9,310|176
茨城|24,451|40,561|2|1|24,229|220
栃木|15,497|516,676|16|0|15,364|117
群馬|16,974|338,175|93|3|16,705|176
埼玉|115,896|1,602,108|73|2|114,764|1,059
千葉|100,515|1,199,484|44|0|99,439|1,028
東京|382,307|4,050,877|163|3|378,975|3,169
神奈川|169,349|1,777,383|79|0|167,956|1,314
新潟|8,048|315,192|24|0|7,963|61
富山|4,868|128,446|0|0|4,816|52
石川|7,969|209,347|0|0|7,818|129
福井|3,115|124,946|0|0|3,077|38
山梨|5,156|129,682|0|0|5,127|29
長野|8,890|356,743|7|0|8,842|97
岐阜|19,261|458,972|7|0|19,036|218
静岡|26,818|702,698|29|0|26,576|209
愛知|106,626|1,468,210|42|0|105,423|1,161
三重|14,817|261,535|2|0|14,979|163
滋賀|12,438|287,834|7|0|12,327|104
京都|35,995|459,796|12|1|35,691|291
大阪|203,241|4,078,078|113|7|200,064|3,064
兵庫|78,718|835,530|57|3|77,264|1,397
奈良|15,936|275,634|5|0|15,782|149
和歌山|5,303|67,816|1|0|5,135|62
鳥取|1,669|164,575|0|0|1,639|5
島根|1,733|62,214|1|0|1,727|5
岡山|15,547|302,178|27|1|15,379|136
広島|22,175|966,232|7|0|21,966|202
山口|5,792|208,959|0|0|5,699|93
徳島|3,291|114,089|0|0|3,225|66
香川|4,705|141,619|0|0|4,666|38
愛媛|5,412|169,212|1|0|5,329|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,655|1,390,581|48|3|73,978|625
佐賀|5,866|117,027|0|0|5,891|30
長崎|6,119|198,523|0|0|6,046|73
熊本|14,395|124,762|0|0|14,259|136
大分|8,187|296,718|0|0|8,103|84
宮崎|6,153|73,121|2|0|6,094|41
鹿児島|9,103|175,000|0|0|9,037|66
沖縄|50,340|427,074|24|0|49,923|398
その他（その他）|149|0|0|0|149|0
合計|1,723,524|27,046,002|1,019|26|1,704,404|18,361
