都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,724|1,071,693|1,259|19|57,045|1,465
青森|5,435|82,129|451|7|4,951|33
岩手|3,463|116,626|106|0|3,306|51
宮城|15,986|230,754|475|13|15,388|113
秋田|1,824|24,856|82|2|1,716|26
山形|3,458|91,641|102|3|3,300|56
福島|9,368|392,427|211|6|8,983|174
茨城|23,708|38,857|882|19|22,614|212
栃木|14,910|469,911|580|14|14,222|108
群馬|16,339|279,287|365|16|15,806|168
埼玉|113,059|1,396,371|5,169|95|106,918|972
千葉|98,107|1,020,450|3,743|61|93,396|968
東京|371,990|3,508,121|9,415|171|359,778|2,797
神奈川|165,568|1,523,796|4,487|121|159,857|1,224
新潟|7,609|268,295|382|8|7,169|58
富山|4,741|108,900|116|7|4,577|48
石川|7,740|183,589|230|3|7,365|123
福井|2,935|109,852|129|0|2,770|36
山梨|4,957|105,725|190|1|4,739|29
長野|8,611|296,794|275|1|8,287|95
岐阜|18,314|386,027|716|14|17,564|208
静岡|26,218|586,213|1,250|12|24,771|197
愛知|103,025|1,211,715|10,139|68|91,785|1,101
三重|14,437|209,444|893|12|13,705|155
滋賀|12,025|239,630|434|5|11,493|98
京都|34,952|403,906|2,691|52|31,928|260
大阪|195,774|3,260,358|10,615|482|180,305|2,917
兵庫|75,545|709,687|3,286|60|70,883|1,378
奈良|15,383|237,186|606|15|14,632|145
和歌山|5,148|62,832|127|9|4,859|59
鳥取|1,632|139,409|79|1|1,525|5
島根|1,546|50,282|56|1|1,488|2
岡山|14,969|249,075|615|13|14,091|135
広島|21,178|844,713|496|11|20,144|191
山口|5,500|173,420|146|1|5,266|88
徳島|3,189|98,699|169|2|2,956|64
香川|4,638|123,801|104|4|4,497|36
愛媛|5,024|142,855|124|4|4,819|81
高知|4,033|90,007|109|1|3,893|31
福岡|73,091|1,195,850|4,836|28|67,527|595
佐賀|5,662|96,630|118|1|5,561|29
長崎|5,880|170,706|183|2|5,627|71
熊本|14,065|118,722|466|11|13,468|131
大分|7,924|248,674|249|3|7,598|77
宮崎|6,048|71,159|215|6|5,725|39
鹿児島|9,013|163,425|318|5|8,681|62
沖縄|48,700|376,513|2,939|64|45,095|286
（その他）|149|-|0|-|149|-
合計|1,672,594|22,981,012|70,628|1,454|1,582,222|17,197
