都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,721|743,096|3,326|30|36,402|1,327
青森|2,452|48,455|49|0|2,372|31
岩手|1,616|80,808|107|1|1,463|46
宮城|9,050|151,800|96|7|8,865|85
秋田|764|14,175|14|1|730|20
山形|2,017|63,255|48|3|1,923|46
福島|4,732|265,010|109|4|4,465|158
茨城|10,185|33,054|278|8|9,747|160
栃木|6,728|276,034|222|12|6,426|80
群馬|7,993|185,139|103|9|7,741|149
埼玉|45,238|928,154|1,007|30|43,408|823
千葉|38,693|645,978|873|21|37,124|696
東京|167,416|2,409,660|3,402|45|161,831|2,183
神奈川|64,705|989,483|1,637|45|62,138|930
新潟|3,376|158,429|114|6|3,215|47
富山|1,974|69,571|56|2|1,881|37
石川|3,887|114,608|88|2|3,684|112
福井|1,072|62,239|24|0|1,014|34
山梨|1,862|47,764|222|2|1,620|20
長野|4,944|193,216|92|2|4,835|90
岐阜|9,305|258,148|269|12|8,854|182
静岡|8,912|382,702|349|4|8,418|145
愛知|49,961|782,045|2,288|74|46,772|901
三重|5,160|134,562|155|9|5,032|109
滋賀|5,449|142,901|207|6|5,155|87
京都|16,398|271,451|345|19|15,798|232
大阪|102,049|1,993,393|3,352|189|95,297|2,563
兵庫|40,577|486,984|543|37|38,771|1,268
奈良|8,108|161,120|146|11|7,840|122
和歌山|2,654|41,192|21|4|2,529|48
鳥取|466|80,149|4|0|453|2
島根|551|28,600|12|1|539|1
岡山|7,564|153,838|269|7|7,125|123
広島|11,275|527,692|327|18|10,716|160
山口|3,090|116,931|148|2|2,871|71
徳島|1,650|62,307|20|0|1,567|63
香川|2,078|82,197|55|4|1,999|29
愛媛|2,740|91,512|17|4|2,648|75
高知|1,689|10,713|97|8|1,569|23
福岡|35,071|797,251|1,334|43|33,203|500
佐賀|2,542|53,841|19|1|2,535|23
長崎|3,077|119,303|95|1|2,913|69
熊本|6,419|80,655|113|8|6,195|111
大分|3,473|159,829|65|1|3,348|60
宮崎|3,056|43,782|40|0|2,983|27
鹿児島|3,618|108,533|162|2|3,443|33
沖縄|19,784|238,845|1,998|68|17,629|163
（その他）|149|-|0|-|149|-
合計|776,290|14,890,404|24,317|763|737,235|14,264
