都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,671|1,143,808|195|1|59,018|1,470
青森|5,884|92,755|49|1|5,797|38
岩手|3,486|124,658|0|0|3,433|53
宮城|16,254|245,661|9|1|16,126|118
秋田|1,896|26,800|1|0|1,868|27
山形|3,544|101,343|22|0|3,466|56
福島|9,482|421,597|13|2|9,294|175
茨城|24,381|40,462|53|5|24,110|218
栃木|15,434|491,519|38|1|15,280|116
群馬|16,729|306,497|43|2|16,510|176
埼玉|115,510|1,493,909|241|21|114,238|1,031
千葉|100,241|1,102,561|158|4|99,057|1,022
東京|377,367|3,758,283|589|21|373,662|3,116
神奈川|168,803|1,646,760|258|13|167,243|1,302
新潟|7,976|294,760|14|0|7,899|61
富山|4,853|118,233|10|1|4,792|51
石川|7,951|198,962|32|1|7,768|129
福井|3,102|118,937|5|0|3,060|37
山梨|5,150|118,971|6|0|5,115|29
長野|8,849|327,089|28|0|8,780|96
岐阜|19,061|421,418|76|3|18,758|217
静岡|26,734|640,189|37|0|26,488|209
愛知|106,159|1,349,159|290|5|104,714|1,155
三重|14,759|241,279|45|1|14,874|163
滋賀|12,374|262,864|43|0|12,228|103
京都|35,822|431,819|69|2|35,456|290
大阪|202,033|3,622,911|782|90|196,705|3,039
兵庫|78,247|768,709|250|10|76,603|1,394
奈良|15,841|256,528|64|2|15,628|149
和歌山|5,288|66,114|5|1|5,116|62
鳥取|1,662|151,659|6|0|1,626|5
島根|1,671|56,768|35|0|1,631|5
岡山|15,248|268,198|58|2|15,049|136
広島|21,984|916,429|119|1|21,666|199
山口|5,703|192,183|39|0|5,571|93
徳島|3,283|106,534|5|0|3,213|65
香川|4,699|132,220|6|0|4,655|38
愛媛|5,332|157,342|48|1|5,202|82
高知|4,154|100,617|28|1|4,094|32
福岡|74,350|1,282,857|265|7|73,453|621
佐賀|5,834|106,879|17|0|5,828|30
長崎|6,095|184,422|49|0|5,973|73
熊本|14,384|123,881|40|1|14,208|136
大分|8,182|272,786|9|0|8,089|84
宮崎|6,151|73,027|6|0|6,088|41
鹿児島|9,097|170,015|17|0|9,015|65
沖縄|50,140|403,974|217|7|49,528|368
その他（その他）|149|0|0|0|149|0
合計|1,711,999|24,934,346|4,389|208|1,688,124|18,175
