都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,227|457,671|784|21|19,667|754
青森|1,080|25,712|164|0|896|20
岩手|704|46,891|113|0|561|30
宮城|6,458|93,278|1,517|9|4,909|32
秋田|301|7,580|23|0|272|6
山形|1,033|36,006|303|1|713|17
福島|2,604|154,693|269|11|2,218|117
茨城|6,876|26,579|320|1|6,429|127
栃木|4,756|176,544|255|2|4,431|70
群馬|5,111|114,876|223|4|4,789|99
埼玉|33,407|658,475|1,462|37|31,242|703
千葉|30,053|485,350|1,129|19|28,349|575
東京|122,702|1,783,496|3,667|47|117,259|1,776
神奈川|48,608|702,970|987|27|46,834|787
新潟|1,556|84,673|236|2|1,302|18
富山|951|42,146|31|0|890|29
石川|1,952|61,334|59|1|1,827|64
福井|616|36,556|62|0|529|25
山梨|981|32,134|23|0|939|19
長野|2,934|117,807|285|1|2,620|41
岐阜|5,008|161,957|145|4|4,736|127
静岡|5,821|250,200|250|1|5,412|118
愛知|27,707|469,439|887|10|26,232|588
三重|2,843|79,034|202|1|2,654|71
滋賀|2,847|88,147|152|4|2,639|56
京都|9,573|179,251|288|1|9,125|170
大阪|54,689|1,087,693|4,985|135|48,062|1,194
兵庫|20,636|304,215|1,616|75|18,425|595
奈良|3,952|98,084|415|5|3,482|55
和歌山|1,350|27,327|140|7|1,167|18
鳥取|277|49,625|65|0|205|2
島根|288|18,022|4|0|284|0
岡山|2,755|81,422|82|3|2,575|36
広島|5,198|181,159|97|1|4,986|106
山口|1,438|68,811|38|0|1,357|43
徳島|586|33,268|114|2|453|19
香川|901|52,775|125|0|760|19
愛媛|1,486|41,691|383|1|1,079|24
高知|923|7,455|15|2|889|19
福岡|19,119|516,505|373|5|18,413|333
佐賀|1,219|32,540|59|0|1,166|13
長崎|1,645|78,632|26|0|1,580|39
熊本|3,517|58,352|27|2|3,416|74
大分|1,322|93,868|21|1|1,279|22
宮崎|1,966|24,863|20|0|1,924|22
鹿児島|1,855|74,384|64|0|1,783|28
沖縄|9,891|167,146|842|2|8,927|128
（その他）|149|-|0|-|149|-
合計|482,871|9,470,636|23,347|445|449,835|9,228
