都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|55,038|969,420|5,051|16|48,471|1,437
青森|3,951|66,925|752|1|3,166|33
岩手|2,810|104,853|340|2|2,422|48
宮城|13,988|199,916|2,238|24|11,524|97
秋田|1,538|20,501|296|2|1,220|22
山形|3,015|82,631|432|3|2,535|48
福島|8,331|357,175|1,032|17|7,134|165
茨城|19,413|37,322|2,501|25|16,729|183
栃木|12,524|385,925|2,174|16|10,250|100
群馬|13,900|250,677|2,591|22|11,151|158
埼玉|94,361|1,264,599|26,116|161|63,080|877
千葉|80,230|915,770|14,002|111|65,410|818
東京|327,861|3,203,905|42,460|276|282,986|2,415
神奈川|137,105|1,372,591|18,138|249|117,883|1,084
新潟|6,316|233,038|1,061|8|5,201|54
富山|4,085|97,604|1,156|9|2,890|39
石川|7,005|160,308|736|6|6,131|123
福井|2,396|94,448|294|1|2,066|36
山梨|4,103|86,511|712|3|3,371|23
長野|7,500|262,751|867|4|6,378|94
岐阜|14,320|338,372|2,651|7|11,285|196
静岡|19,165|521,125|5,802|34|13,198|165
愛知|72,696|1,033,304|13,356|42|58,308|1,032
三重|10,784|170,434|3,869|17|7,000|123
滋賀|9,779|196,841|2,464|9|7,220|95
京都|27,880|356,333|6,434|96|20,587|251
大阪|156,931|2,840,008|24,040|510|128,328|2,778
兵庫|59,962|630,555|7,787|65|50,842|1,334
奈良|12,399|212,479|1,633|16|10,630|136
和歌山|4,293|54,198|562|29|3,584|52
鳥取|1,336|121,247|259|1|1,057|3
島根|1,211|42,979|178|1|1,031|2
岡山|12,447|208,397|1,485|7|8,975|127
広島|16,837|694,007|1,587|15|13,952|180
山口|4,631|147,535|804|3|3,742|85
徳島|2,439|83,966|436|1|1,940|63
香川|3,926|110,285|867|8|3,026|34
愛媛|4,403|122,003|720|3|3,604|79
高知|3,113|74,829|687|3|2,395|31
福岡|60,850|1,069,066|11,181|34|48,121|559
佐賀|4,784|82,040|1,087|3|3,371|27
長崎|4,980|155,099|792|1|4,123|69
熊本|11,504|102,764|2,211|16|9,170|123
大分|6,315|218,824|1,626|2|4,623|66
宮崎|4,886|58,291|1,218|4|3,756|30
鹿児島|7,545|144,385|2,020|4|5,333|44
沖縄|39,987|335,402|6,698|113|32,874|252
（その他）|149|-|0|-|149|-
合計|1,385,022|20,291,638|225,403|2,000|1,132,222|15,790
