都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|196,094|1,745,698|18,704|5|176,184|1,868
青森|27,622|177,893|3,687|0|23,859|76
岩手|14,335|200,715|2,511|2|11,758|66
宮城|49,084|422,183|6,412|7|42,240|163
秋田|12,407|47,226|1,611|0|10,755|41
山形|14,620|162,558|2,192|1|12,353|75
福島|29,388|641,072|3,597|4|25,602|189
茨城|92,975|44,484|9,720|13|82,909|346
栃木|53,146|641,383|5,652|2|47,268|226
群馬|60,094|510,647|4,900|4|54,924|270
埼玉|370,293|2,312,553|29,505|46|339,529|1,259
千葉|314,598|1,712,895|23,282|18|287,490|1,522
東京|1,127,194|5,711,817|121,476|64|1,001,755|3,963
神奈川|531,867|2,180,686|42,872|79|487,112|1,883
新潟|34,664|488,548|3,237|3|31,342|85
富山|23,527|199,376|5,279|1|18,177|71
石川|30,255|314,764|3,512|5|26,542|178
福井|17,975|241,658|2,286|1|15,648|41
山梨|19,733|217,151|1,707|1|17,973|60
長野|35,977|534,953|3,249|1|32,214|158
岐阜|60,897|687,029|4,584|4|55,653|297
静岡|105,273|1,003,265|10,679|5|94,044|369
愛知|368,755|2,196,937|28,183|35|338,733|1,839
三重|48,267|395,473|4,184|8|45,184|260
滋賀|59,602|488,609|7,211|2|52,223|168
京都|141,040|686,834|10,056|44|129,826|542
大阪|731,169|5,902,484|62,935|693|663,874|4,305
兵庫|300,563|1,294,914|25,479|23|273,087|2,003
奈良|67,481|424,387|12,215|18|54,948|318
和歌山|25,573|127,383|941|1|24,368|107
鳥取|7,893|277,710|651|0|7,138|10
島根|7,762|122,915|916|1|6,838|8
岡山|55,987|449,702|4,173|5|49,083|216
広島|83,193|1,447,855|8,687|6|74,078|428
山口|25,072|440,054|2,765|2|22,154|153
徳島|14,008|167,309|1,514|4|12,419|78
香川|24,053|210,888|3,280|5|20,682|91
愛媛|20,695|273,976|2,383|4|18,188|124
高知|14,600|198,465|1,792|2|12,714|94
福岡|268,647|2,113,898|30,197|11|232,085|1,054
佐賀|27,611|201,584|2,714|2|22,117|72
長崎|29,179|291,607|3,187|2|27,176|114
熊本|57,258|213,964|6,067|15|50,933|258
大分|27,826|449,337|2,136|2|25,573|117
宮崎|21,613|141,289|1,995|0|19,581|111
鹿児島|36,240|282,673|2,906|2|32,983|148
沖縄|109,569|624,067|5,051|17|104,094|430
その他（その他）|149|0|0|0|149|0
合計|5,795,823|39,622,868|542,272|1,170|5,215,559|26,254
