都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,645|1,138,363|223|1|58,961|1,469
青森|5,877|92,129|103|1|5,736|38
岩手|3,486|124,158|0|0|3,433|53
宮城|16,253|244,937|14|1|16,121|118
秋田|1,895|26,800|2|0|1,866|27
山形|3,542|101,032|25|0|3,461|56
福島|9,479|419,647|13|2|9,291|175
茨城|24,370|40,462|64|5|24,088|218
栃木|15,430|490,828|47|2|15,267|116
群馬|16,711|304,855|49|2|16,486|176
埼玉|115,482|1,488,213|262|22|114,192|1,028
千葉|100,217|1,098,753|194|6|98,988|1,020
東京|377,305|3,744,463|676|27|373,516|3,113
神奈川|168,740|1,640,356|305|14|167,137|1,298
新潟|7,973|293,518|21|0|7,891|61
富山|4,853|117,677|14|0|4,788|51
石川|7,940|198,167|26|1|7,763|129
福井|3,102|118,744|11|0|3,054|37
山梨|5,150|116,608|8|0|5,113|29
長野|8,842|325,990|36|0|8,765|96
岐阜|19,043|419,541|101|3|18,720|217
静岡|26,723|637,014|41|0|26,473|209
愛知|106,111|1,343,375|298|5|104,658|1,155
三重|14,750|267,510|48|1|14,862|163
滋賀|12,363|261,791|37|1|12,224|102
京都|35,811|430,223|88|2|35,425|290
大阪|201,940|3,597,707|913|133|196,472|3,031
兵庫|78,193|765,318|281|8|76,518|1,394
奈良|15,839|255,616|82|2|15,608|149
和歌山|5,286|65,826|5|1|5,115|62
鳥取|1,662|151,078|8|0|1,624|5
島根|1,671|55,806|39|0|1,627|5
岡山|15,243|268,198|66|2|15,000|136
広島|21,961|916,429|141|1|21,621|199
山口|5,698|192,183|46|0|5,560|92
徳島|3,283|106,160|7|0|3,211|65
香川|4,697|131,518|6|0|4,653|38
愛媛|5,323|155,648|51|1|5,190|82
高知|4,147|100,566|28|1|4,087|32
福岡|74,339|1,280,377|291|9|73,413|621
佐賀|5,823|106,386|18|0|5,822|30
長崎|6,090|183,356|48|0|5,969|73
熊本|14,380|123,881|45|1|14,199|136
大分|8,182|271,585|15|0|8,083|84
宮崎|6,151|73,023|8|0|6,086|41
鹿児島|9,097|169,687|22|0|9,010|65
沖縄|50,108|402,612|253|5|49,463|365
その他（その他）|149|0|0|0|149|0
合計|1,711,355|24,858,114|5,079|260|1,686,759|18,149
