都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,904|1,187,204|115|1|59,318|1,472
青森|5,897|97,332|2|0|5,857|38
岩手|3,487|128,707|1|0|3,433|53
宮城|16,275|252,573|3|0|16,154|118
秋田|1,925|27,279|12|0|1,886|27
山形|3,551|106,040|0|0|3,495|56
福島|9,486|438,596|4|2|9,307|175
茨城|24,433|40,535|23|1|24,191|219
栃木|15,461|503,842|14|1|15,330|117
群馬|16,824|320,489|25|0|16,623|176
埼玉|115,719|1,548,078|102|11|114,564|1,053
千葉|100,417|1,150,655|70|1|99,316|1,026
東京|381,968|3,899,025|248|10|378,562|3,158
神奈川|169,070|1,706,521|147|9|167,612|1,311
新潟|8,006|300,522|9|0|7,936|61
富山|4,867|123,059|0|0|4,815|52
石川|7,967|204,035|4|0|7,812|129
福井|3,115|122,165|2|0|3,075|38
山梨|5,155|124,304|0|0|5,126|29
長野|8,883|341,363|3|0|8,839|97
岐阜|19,234|440,573|39|0|18,975|218
静岡|26,776|668,363|15|0|26,543|209
愛知|106,483|1,404,439|92|3|105,234|1,157
三重|14,809|251,936|5|0|14,966|163
滋賀|12,419|277,144|10|0|12,305|104
京都|35,949|446,418|45|0|35,609|291
大阪|202,899|3,859,382|332|36|199,511|3,056
兵庫|78,611|803,021|102|4|77,113|1,396
奈良|15,920|265,906|26|0|15,745|149
和歌山|5,298|66,915|3|0|5,128|62
鳥取|1,669|157,892|1|0|1,638|5
島根|1,731|60,030|5|0|1,721|5
岡山|15,455|289,814|87|1|15,194|136
広島|22,139|945,866|47|0|21,890|202
山口|5,786|199,962|40|0|5,653|93
徳島|3,291|110,305|5|0|3,221|65
香川|4,705|137,192|2|0|4,664|38
愛媛|5,409|163,711|16|0|5,311|82
高知|4,167|104,314|3|0|4,131|33
福岡|74,507|1,337,154|50|4|73,826|622
佐賀|5,865|112,414|7|0|5,882|30
長崎|6,118|191,608|0|0|6,045|73
熊本|14,393|124,512|2|1|14,255|136
大分|8,186|284,596|0|0|8,102|84
宮崎|6,151|73,039|0|0|6,094|41
鹿児島|9,102|172,745|0|0|9,036|66
沖縄|50,292|415,239|61|0|49,828|398
その他（その他）|149|0|0|0|149|0
合計|1,720,923|25,986,814|1,779|85|1,701,020|18,319
