都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,918|445,036|773|18|19,413|746
青森|950|24,896|60|0|870|20
岩手|614|43,481|34|0|550|30
宮城|5,766|89,194|1,364|10|4,372|30
秋田|283|7,580|6|0|271|6
山形|915|34,475|303|1|596|16
福島|2,479|147,166|258|11|2,110|111
茨城|6,703|26,358|312|0|6,264|127
栃木|4,590|170,767|171|2|4,349|70
群馬|4,986|113,169|177|5|4,710|99
埼玉|32,676|643,712|1,322|37|30,655|699
千葉|29,528|473,527|1,137|23|27,828|563
東京|120,572|1,752,697|3,135|39|115,690|1,747
神奈川|47,934|690,533|822|24|46,334|778
新潟|1,428|81,440|173|2|1,237|18
富山|936|41,587|21|1|887|28
石川|1,902|59,717|12|0|1,824|64
福井|583|35,624|32|0|526|25
山梨|965|30,877|8|0|938|19
長野|2,753|115,645|225|1|2,513|41
岐阜|4,937|157,809|123|2|4,690|124
静岡|5,683|241,750|220|2|5,346|117
愛知|27,208|460,142|646|12|25,985|577
三重|2,734|76,136|117|2|2,627|70
滋賀|2,753|86,277|82|4|2,617|54
京都|9,430|174,853|188|1|9,079|169
大阪|51,602|1,033,908|2,748|90|47,254|1,182
兵庫|19,672|293,494|1,072|63|18,014|586
奈良|3,725|95,648|238|3|3,433|54
和歌山|1,273|26,505|80|3|1,151|18
鳥取|230|47,160|10|0|205|2
島根|286|17,590|1|0|285|0
岡山|2,674|78,444|76|4|2,524|35
広島|5,143|179,526|69|1|4,961|106
山口|1,415|66,920|23|0|1,349|43
徳島|527|31,763|64|2|445|18
香川|808|50,520|40|0|752|19
愛媛|1,332|38,712|255|0|1,053|24
高知|916|7,437|11|2|886|19
福岡|18,955|506,321|369|8|18,255|331
佐賀|1,184|31,785|32|1|1,160|13
長崎|1,629|76,988|15|0|1,577|38
熊本|3,504|58,021|21|2|3,407|74
大分|1,308|91,767|9|1|1,277|22
宮崎|1,961|24,817|8|0|1,924|22
鹿児島|1,823|72,970|46|0|1,771|28
沖縄|9,371|163,642|627|5|8,622|128
（その他）|149|-|0|-|149|-
合計|469,713|9,218,386|17,535|382|442,735|9,110
