都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|27,090|563,175|2,933|24|22,928|901
青森|1,813|35,847|304|5|1,483|26
岩手|1,104|61,476|198|1|870|36
宮城|8,353|124,673|425|11|7,846|74
秋田|601|11,745|132|0|460|9
山形|1,608|50,457|122|6|1,450|36
福島|3,928|197,723|612|21|3,187|129
茨城|8,607|31,023|449|15|8,023|135
栃木|5,628|222,943|283|4|5,272|73
群馬|6,768|146,386|711|16|5,950|107
埼玉|40,011|790,652|2,499|46|36,761|751
千葉|34,574|562,276|1,386|17|32,546|642
東京|147,167|2,094,353|7,177|78|138,070|1,920
神奈川|55,976|838,313|2,105|48|53,034|837
新潟|2,591|117,734|352|1|2,214|25
富山|1,420|54,039|141|7|1,248|31
石川|2,916|74,543|532|14|2,294|88
福井|960|51,959|101|1|826|33
山梨|1,314|36,365|117|3|1,179|19
長野|4,129|155,089|309|6|3,805|72
岐阜|6,778|199,162|843|10|5,797|138
静岡|6,873|307,663|413|6|6,333|127
愛知|36,706|596,578|4,192|47|31,861|653
三重|4,171|104,528|576|16|3,610|91
滋賀|4,202|110,722|584|13|3,551|67
京都|13,717|226,809|1,614|30|11,956|193
大阪|90,213|1,552,182|21,498|407|66,111|1,730
兵庫|35,282|404,076|5,018|98|29,486|778
奈良|6,994|133,423|927|25|5,979|88
和歌山|2,370|35,947|230|44|2,068|34
鳥取|401|64,952|35|0|353|2
島根|379|21,314|29|1|350|0
岡山|5,124|108,427|863|20|3,492|49
広島|6,932|297,855|668|11|5,897|111
山口|2,121|82,172|338|5|1,734|49
徳島|1,493|47,560|237|11|1,205|51
香川|1,593|65,670|365|4|1,211|23
愛媛|2,533|68,915|271|8|2,205|57
高知|1,123|8,565|68|3|1,035|20
福岡|27,205|641,547|4,319|48|22,080|372
佐賀|1,996|42,005|339|3|1,588|14
長崎|2,529|97,712|515|7|1,972|45
熊本|4,730|68,889|641|16|4,006|83
大分|2,466|119,805|679|3|1,759|28
宮崎|2,604|34,301|405|4|2,168|23
鹿児島|2,597|81,722|417|2|2,141|28
沖縄|13,131|197,765|1,089|10|11,909|139
（その他）|149|-|0|-|149|-
合計|642,970|11,941,037|68,061|1,176|561,452|10,937
