都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,867|1,076,363|989|17|57,561|1,466
青森|5,505|83,530|381|5|5,090|34
岩手|3,469|117,073|67|0|3,350|52
宮城|16,041|232,280|366|9|15,550|114
秋田|1,839|25,363|56|1|1,757|26
山形|3,465|93,422|70|2|3,339|56
福島|9,394|394,570|165|3|9,055|174
茨城|23,836|39,484|695|18|22,929|212
栃木|15,008|470,828|461|11|14,436|111
群馬|16,418|283,145|308|18|15,940|170
埼玉|113,526|1,406,990|3,749|85|108,792|985
千葉|98,564|1,029,595|3,128|56|94,459|977
東京|373,082|3,534,935|6,872|146|363,390|2,820
神奈川|166,186|1,537,280|3,046|113|161,914|1,226
新潟|7,662|271,832|297|5|7,307|58
富山|4,755|109,837|77|7|4,630|48
石川|7,762|183,902|193|3|7,424|123
福井|2,993|111,971|135|0|2,822|36
山梨|4,998|105,725|102|1|4,867|29
長野|8,637|302,287|220|0|8,377|95
岐阜|18,447|389,964|563|11|17,826|209
静岡|26,322|595,610|724|8|25,395|203
愛知|103,633|1,240,112|6,463|64|96,061|1,109
三重|14,488|209,444|534|11|14,114|158
滋賀|12,069|243,764|354|6|11,616|99
京都|35,089|405,753|1,892|40|32,875|262
大阪|196,878|3,280,229|7,935|405|184,100|2,931
兵庫|75,924|715,887|2,301|59|72,242|1,382
奈良|15,489|239,946|491|12|14,852|146
和歌山|5,165|63,250|95|6|4,908|59
鳥取|1,633|140,730|58|0|1,547|5
島根|1,573|50,282|48|0|1,522|3
岡山|15,002|249,075|615|13|14,091|135
広島|21,296|853,120|623|11|20,481|192
山口|5,526|179,174|120|0|5,317|89
徳島|3,206|99,704|112|2|3,030|64
香川|4,655|124,229|90|5|4,528|36
愛媛|5,050|143,220|114|4|4,855|81
高知|4,062|93,130|74|1|3,957|31
福岡|73,336|1,204,293|4,096|32|68,544|601
佐賀|5,686|97,436|78|1|5,612|29
長崎|5,926|172,522|155|1|5,701|71
熊本|14,138|119,212|382|9|13,624|132
大分|7,963|250,276|196|3|7,689|78
宮崎|6,084|71,828|144|5|5,790|39
鹿児島|9,025|164,034|217|4|8,805|63
沖縄|48,997|379,999|1,820|60|46,738|293
（その他）|149|-|0|-|149|-
合計|1,679,818|23,186,635|51,671|1,273|1,608,958|17,312
