都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,910|1,294,019|320|0|60,008|1,475
青森|5,940|106,781|38|0|5,864|38
岩手|3,524|138,371|37|0|3,434|53
宮城|16,356|270,337|42|0|16,173|118
秋田|1,937|27,703|3|0|1,907|27
山形|3,637|116,841|30|0|3,551|56
福島|9,604|479,148|83|0|9,345|176
茨城|24,713|40,625|224|0|24,269|220
栃木|15,890|535,298|291|0|15,482|117
群馬|17,693|362,913|321|1|17,194|178
埼玉|116,953|1,680,208|917|1|114,977|1,059
千葉|101,368|1,261,657|461|0|99,641|1,028
東京|386,672|4,261,890|3,814|4|379,683|3,175
神奈川|170,810|1,868,605|1,012|1|168,479|1,319
新潟|8,481|336,649|272|0|8,146|63
富山|4,901|134,217|32|0|4,817|52
石川|8,100|216,975|74|0|7,866|138
福井|3,177|128,836|60|0|3,079|38
山梨|5,205|138,818|42|0|5,134|29
長野|9,237|375,306|235|1|8,916|97
岐阜|19,499|482,298|146|0|19,060|219
静岡|27,173|741,868|322|0|26,598|209
愛知|107,287|1,538,543|553|1|105,573|1,161
三重|14,884|276,023|67|0|14,983|163
滋賀|12,857|300,437|367|0|12,386|104
京都|36,819|482,116|497|10|35,861|292
大阪|206,431|4,318,024|2,663|47|200,703|3,065
兵庫|79,260|881,505|381|2|77,481|1,398
奈良|16,270|287,960|320|0|15,801|149
和歌山|5,335|69,034|29|0|5,137|62
鳥取|1,715|174,333|46|0|1,639|5
島根|1,862|66,059|120|0|1,737|5
岡山|15,720|310,392|17|0|15,421|136
広島|23,287|1,010,378|1,093|1|21,991|203
山口|6,639|222,391|793|1|5,753|93
徳島|3,317|118,914|27|0|3,225|66
香川|4,782|148,047|75|0|4,668|38
愛媛|5,489|176,780|77|0|5,330|82
高知|4,190|112,567|23|0|4,134|33
福岡|75,332|1,464,537|328|3|74,148|627
佐賀|6,008|123,984|68|0|5,897|30
長崎|6,219|207,827|96|0|6,051|73
熊本|14,457|125,342|34|0|14,287|136
大分|8,242|314,062|55|0|8,103|84
宮崎|6,163|73,188|10|0|6,096|41
鹿児島|9,503|179,489|201|0|9,056|66
沖縄|55,897|454,696|5,335|17|50,168|398
その他（その他）|149|0|0|0|149|0
合計|1,750,894|28,435,991|22,051|90|1,709,401|18,394
