都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,779|1,165,140|92|1|59,216|1,471
青森|5,895|95,435|6|1|5,851|38
岩手|3,486|126,613|0|0|3,433|53
宮城|16,269|249,233|11|1|16,139|118
秋田|1,908|26,975|7|0|1,874|27
山形|3,549|104,192|6|0|3,487|56
福島|9,483|430,214|3|2|9,305|175
茨城|24,405|40,491|17|2|24,170|218
栃木|15,448|498,747|11|1|15,321|116
群馬|16,804|313,899|64|0|16,564|176
埼玉|115,626|1,522,657|115|16|114,465|1,046
千葉|100,340|1,127,486|78|2|99,224|1,025
東京|381,707|3,826,296|322|14|378,233|3,152
神奈川|168,921|1,676,333|118|8|167,495|1,308
新潟|7,996|295,355|14|0|7,921|61
富山|4,867|120,680|8|0|4,807|52
石川|7,963|201,786|6|0|7,806|129
福井|3,113|121,164|9|0|3,066|38
山梨|5,155|121,233|1|0|5,125|29
長野|8,874|335,096|13|0|8,820|97
岐阜|19,161|431,583|67|1|18,858|218
静岡|26,747|654,024|12|0|26,526|209
愛知|106,371|1,377,194|135|4|105,080|1,156
三重|14,803|244,929|30|0|14,934|163
滋賀|12,410|271,579|25|0|12,282|103
京都|35,892|438,958|43|1|35,553|291
大阪|202,562|3,748,298|457|42|197,607|3,047
兵庫|78,471|785,969|172|3|76,904|1,395
奈良|15,895|261,708|40|0|15,706|149
和歌山|5,295|66,544|4|0|5,124|62
鳥取|1,668|154,908|5|0|1,633|5
島根|1,724|57,507|47|1|1,672|5
岡山|15,332|276,298|33|1|15,099|136
広島|22,077|931,067|55|0|21,820|202
山口|5,744|197,624|37|0|5,614|93
徳島|3,287|108,411|4|0|3,218|65
香川|4,703|134,943|1|0|4,663|38
愛媛|5,391|159,766|47|0|5,262|82
高知|4,166|103,172|9|1|4,125|32
福岡|74,447|1,312,709|78|6|73,744|621
佐賀|5,857|109,765|11|0|5,868|30
長崎|6,117|188,340|17|0|6,027|73
熊本|14,392|124,349|7|1|14,249|136
大分|8,186|279,159|2|0|8,100|84
宮崎|6,151|73,032|6|0|6,088|41
鹿児島|9,102|171,520|1|0|9,035|66
沖縄|50,243|410,485|90|0|49,735|395
その他（その他）|149|0|0|0|149|0
合計|1,718,931|25,472,866|2,336|109|1,696,997|18,282
