都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,212|1,093,092|515|9|58,262|1,467
青森|5,670|85,833|244|6|5,391|35
岩手|3,479|119,591|12|0|3,415|52
宮城|16,190|237,248|203|3|15,851|117
秋田|1,860|25,905|29|1|1,805|26
山形|3,497|95,282|50|0|3,391|56
福島|9,434|401,729|61|4|9,199|174
茨城|24,120|39,827|334|12|23,571|215
栃木|15,220|476,335|277|7|14,829|114
群馬|16,558|289,120|200|10|16,186|172
埼玉|114,577|1,429,245|2,121|52|111,452|1,004
千葉|99,399|1,047,440|1,241|41|97,167|991
東京|375,198|3,591,706|3,532|107|368,758|2,908
神奈川|167,461|1,570,737|1,633|70|164,574|1,254
新潟|7,822|277,495|211|3|7,551|60
富山|4,792|111,908|49|3|4,693|50
石川|7,833|188,241|100|2|7,587|124
福井|3,038|114,258|90|2|2,912|36
山梨|5,106|108,734|118|0|4,959|29
長野|8,715|308,869|96|1|8,576|96
岐阜|18,682|398,182|352|5|18,303|214
静岡|26,576|606,711|299|6|26,072|205
愛知|105,019|1,270,696|2,870|44|101,018|1,131
三重|14,608|258,291|274|4|14,491|162
滋賀|12,228|249,224|208|1|11,920|100
京都|35,429|413,272|1,360|22|33,749|272
大阪|199,289|3,368,008|4,130|368|190,361|2,966
兵庫|77,103|729,791|1,445|31|74,272|1,387
奈良|15,636|244,439|274|7|15,213|149
和歌山|5,229|64,332|59|10|5,007|60
鳥取|1,637|143,323|15|0|1,594|5
島根|1,611|51,491|53|0|1,555|3
岡山|15,084|253,818|254|5|14,612|135
広島|21,555|876,569|324|6|21,035|196
山口|5,575|182,635|84|0|5,402|89
徳島|3,248|101,594|61|2|3,123|64
香川|4,681|126,073|47|2|4,597|36
愛媛|5,135|145,778|111|3|4,943|81
高知|4,098|94,840|40|1|4,027|31
福岡|73,877|1,225,311|2,905|23|70,322|608
佐賀|5,740|99,816|67|1|5,687|29
長崎|5,976|175,510|88|1|5,818|71
熊本|14,263|121,171|196|6|13,932|135
大分|8,083|256,428|151|3|7,851|81
宮崎|6,128|72,274|60|4|6,011|41
鹿児島|9,049|166,076|67|2|8,982|65
沖縄|49,551|386,989|1,033|42|48,065|302
その他（その他）|149|0|0|0|149|0
合計|1,695,420|23,695,237|27,943|932|1,648,240|17,598
