都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,345|1,107,953|273|3|58,619|1,468
青森|5,742|88,159|146|4|5,558|38
岩手|3,485|121,399|10|0|3,423|52
宮城|16,231|240,018|85|3|16,027|117
秋田|1,890|26,542|36|1|1,828|26
山形|3,510|97,872|16|0|3,438|56
福島|9,457|408,127|37|4|9,246|174
茨城|24,248|40,174|185|9|23,847|216
栃木|15,327|481,088|161|4|15,050|116
群馬|16,620|294,736|108|5|16,339|173
埼玉|115,083|1,449,400|992|37|113,079|1,012
千葉|99,895|1,065,331|651|34|98,186|1,004
東京|376,353|3,645,104|1,993|77|371,385|2,975
神奈川|168,087|1,595,529|875|49|165,936|1,276
新潟|7,923|285,039|159|3|7,704|60
富山|4,812|114,066|29|1|4,732|51
石川|7,910|194,157|95|1|7,669|124
福井|3,068|116,414|36|1|2,995|37
山梨|5,131|111,974|34|0|5,068|29
長野|8,777|315,315|68|1|8,664|96
岐阜|18,853|405,976|241|3|18,585|216
静岡|26,662|617,555|52|3|26,401|209
愛知|105,625|1,297,007|1,080|23|103,404|1,141
三重|14,664|262,689|129|2|14,692|163
滋賀|12,310|253,696|154|1|12,054|102
京都|35,626|419,509|548|14|34,767|282
大阪|200,595|3,445,081|2,548|216|193,318|2,985
兵庫|77,657|742,728|791|26|75,477|1,389
奈良|15,716|248,202|134|5|15,433|149
和歌山|5,269|65,239|46|8|5,059|61
鳥取|1,644|145,306|16|0|1,600|5
島根|1,632|53,023|40|0|1,588|4
岡山|15,154|262,448|105|3|14,843|136
広島|21,738|889,244|219|4|21,321|198
山口|5,616|186,064|64|0|5,462|90
徳島|3,273|103,365|38|0|3,170|65
香川|4,691|127,980|22|1|4,632|37
愛媛|5,218|148,568|100|2|5,037|81
高知|4,113|97,216|24|3|4,058|31
福岡|74,101|1,245,160|722|20|72,740|615
佐賀|5,778|102,401|63|1|5,730|29
長崎|6,019|178,318|70|0|5,878|72
熊本|14,313|122,738|100|5|14,078|135
大分|8,135|262,232|80|1|7,971|84
宮崎|6,140|72,716|25|0|6,058|41
鹿児島|9,065|167,321|35|0|9,030|65
沖縄|49,805|393,577|687|17|48,667|327
その他（その他）|149|0|0|0|149|0
合計|1,703,455|24,113,756|14,122|595|1,669,995|17,812
