都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|30,774|599,994|5,313|34|24,349|944
青森|1,981|38,343|310|4|1,644|27
岩手|1,241|65,675|197|3|1,004|40
宮城|8,577|129,953|391|12|8,094|77
秋田|692|12,609|144|0|539|9
山形|1,729|54,144|187|5|1,505|37
福島|4,268|211,567|580|21|3,557|131
茨城|9,094|31,619|599|16|8,358|137
栃木|5,867|230,641|341|3|5,452|74
群馬|7,239|153,301|693|16|6,429|117
埼玉|41,691|820,932|2,536|49|38,390|765
千葉|35,614|581,517|1,453|20|33,506|655
東京|152,658|2,158,696|6,790|85|143,910|1,958
神奈川|58,071|870,121|2,505|56|54,711|855
新潟|2,859|126,057|389|6|2,436|34
富山|1,528|56,503|169|5|1,327|32
石川|3,249|78,696|608|11|2,542|97
福井|993|55,056|68|0|891|34
山梨|1,403|38,972|132|1|1,254|19
長野|4,374|163,193|347|7|4,014|75
岐阜|7,660|213,296|1,132|19|6,385|143
静岡|7,498|324,676|778|6|6,589|131
愛知|40,721|622,811|5,758|70|34,291|672
三重|4,490|109,813|612|12|3,893|96
滋賀|4,529|115,740|548|7|3,909|72
京都|14,676|236,606|1,588|29|12,962|196
大阪|95,157|1,653,672|16,584|369|75,659|1,981
兵庫|37,549|425,040|4,314|100|32,373|862
奈良|7,464|140,524|790|23|6,575|99
和歌山|2,487|37,366|174|37|2,240|35
鳥取|436|68,358|56|1|372|2
島根|437|22,393|64|2|373|0
岡山|6,244|108,427|1,308|26|4,071|73
広島|8,396|321,772|825|17|6,407|113
山口|2,440|92,132|487|7|1,900|53
徳島|1,585|50,608|181|5|1,348|56
香川|1,816|70,415|384|4|1,413|24
愛媛|2,629|74,399|190|5|2,372|67
高知|1,158|9,266|50|3|1,088|20
福岡|30,525|683,614|6,037|69|23,746|391
佐賀|2,253|45,304|362|8|1,824|16
長崎|2,740|103,830|472|15|2,215|54
熊本|5,415|72,441|1,038|23|4,291|86
大分|2,916|131,011|758|6|2,125|33
宮崎|2,840|37,663|425|5|2,381|25
鹿児島|2,909|92,739|437|2|2,434|28
沖縄|13,918|204,062|1,461|11|12,321|142
（その他）|149|-|0|-|149|-
合計|684,939|12,545,567|70,565|1,235|599,618|11,587
