都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|58,425|1,028,934|3,266|26|54,139|1,460
青森|4,862|74,907|897|3|3,932|33
岩手|3,271|111,391|335|2|2,886|50
宮城|15,398|214,636|1,316|27|13,936|104
秋田|1,706|23,646|121|1|1,562|23
山形|3,323|88,401|224|4|3,049|50
福島|9,050|376,672|504|13|8,376|170
茨城|22,129|38,447|1,606|26|20,326|197
栃木|14,049|403,454|1,146|15|12,798|105
群馬|15,737|267,234|1,365|25|14,209|163
埼玉|107,280|1,340,439|11,610|143|94,759|911
千葉|93,236|973,143|11,711|102|80,629|896
東京|359,192|3,380,654|23,029|260|333,586|2,577
神奈川|157,878|1,473,865|11,972|235|144,763|1,143
新潟|7,128|251,054|547|10|6,525|56
富山|4,608|104,472|500|10|4,064|44
石川|7,476|173,947|410|5|6,926|123
福井|2,739|103,976|218|2|2,485|36
山梨|4,725|97,156|430|3|4,273|26
長野|8,213|282,507|488|2|7,626|94
岐阜|17,222|365,602|2,026|21|15,003|205
静岡|24,624|556,282|3,683|29|20,755|186
愛知|93,177|1,133,359|21,973|94|70,149|1,055
三重|13,645|192,585|3,189|32|10,600|140
滋賀|11,472|214,421|1,468|11|9,907|97
京都|32,870|381,221|4,762|91|27,306|254
大阪|183,278|3,063,250|23,352|605|155,077|2,838
兵庫|70,092|672,093|6,608|83|62,137|1,349
奈良|14,525|227,067|1,426|19|12,958|141
和歌山|4,929|60,266|409|21|4,364|55
鳥取|1,531|132,238|204|2|1,300|5
島根|1,459|45,572|203|2|1,254|2
岡山|14,353|231,974|1,686|21|11,771|132
広島|19,954|779,859|1,243|21|17,386|186
山口|5,296|155,099|541|6|4,668|87
徳島|2,942|91,748|334|7|2,544|64
香川|4,501|117,953|393|7|4,073|34
愛媛|4,825|134,920|308|5|4,436|81
高知|3,822|85,322|471|9|3,320|31
福岡|69,677|1,140,169|9,233|36|59,446|576
佐賀|5,482|91,294|480|2|5,030|28
長崎|5,610|163,611|555|2|4,990|69
熊本|13,433|112,846|1,535|21|11,768|130
大分|7,554|235,999|768|4|6,716|70
宮崎|5,811|65,957|675|10|5,088|33
鹿児島|8,598|155,581|740|6|7,802|53
沖縄|45,757|354,139|5,247|130|39,880|267
（その他）|149|-|0|-|149|-
合計|1,587,013|21,769,362|165,207|2,211|1,400,726|16,429
