都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,730|1,157,263|98|2|59,161|1,470
青森|5,892|94,589|17|1|5,837|38
岩手|3,486|126,071|0|0|3,433|53
宮城|16,261|247,942|7|1|16,134|118
秋田|1,903|26,882|6|0|1,870|27
山形|3,548|103,042|8|0|3,484|56
福島|9,483|427,097|7|2|9,301|175
茨城|24,394|40,489|26|2|24,150|218
栃木|15,443|496,060|13|1|15,314|116
群馬|16,780|311,128|62|0|16,542|176
埼玉|115,585|1,511,573|148|17|114,395|1,042
千葉|100,292|1,117,284|92|5|99,171|1,023
東京|381,610|3,805,021|378|14|378,090|3,142
神奈川|168,882|1,665,275|158|10|167,417|1,307
新潟|7,991|298,754|14|0|7,916|61
富山|4,866|119,767|12|0|4,802|52
石川|7,963|200,729|21|1|7,791|129
福井|3,104|119,925|1|0|3,065|38
山梨|5,155|121,233|5|0|5,121|29
長野|8,871|332,057|30|0|8,800|96
岐阜|19,112|427,835|64|1|18,816|218
静岡|26,740|649,567|15|0|26,516|209
愛知|106,309|1,368,278|197|5|104,956|1,156
三重|14,783|244,929|32|1|14,911|163
滋賀|12,403|269,516|42|0|12,258|103
京都|35,870|435,982|59|1|35,516|290
大阪|202,373|3,700,207|512|46|197,333|3,045
兵庫|78,405|779,493|218|7|76,792|1,395
奈良|15,876|259,808|46|0|15,681|149
和歌山|5,291|66,396|5|1|5,119|62
鳥取|1,666|153,665|6|0|1,630|5
島根|1,702|57,507|39|1|1,658|5
岡山|15,284|276,298|33|1|15,099|136
広島|22,034|925,167|55|0|21,777|202
山口|5,730|194,711|38|0|5,599|93
徳島|3,285|107,773|3|0|3,217|65
香川|4,703|133,947|3|0|4,661|38
愛媛|5,374|159,612|53|0|5,239|82
高知|4,160|101,869|12|0|4,116|32
福岡|74,404|1,302,280|95|8|73,676|621
佐賀|5,853|108,812|31|0|5,845|30
長崎|6,110|186,601|26|0|6,011|73
熊本|14,391|124,195|14|2|14,241|136
大分|8,186|276,480|3|0|8,099|84
宮崎|6,151|73,029|6|0|6,088|41
鹿児島|9,101|170,910|4|0|9,031|66
沖縄|50,212|407,959|139|4|49,673|380
その他（その他）|149|0|0|0|149|0
合計|1,717,896|25,285,007|2,853|134|1,695,501|18,245
