都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|35,957|653,300|7,589|60|27,004|1,038
青森|2,263|42,453|313|4|1,921|29
岩手|1,380|71,727|152|2|1,185|43
宮城|8,777|141,557|253|9|8,429|82
秋田|753|13,597|91|1|650|12
山形|1,921|57,615|223|6|1,659|39
福島|4,509|231,983|330|16|4,041|138
茨城|9,543|32,306|478|10|8,921|144
栃木|6,183|238,913|351|8|5,757|75
群馬|7,702|164,093|534|20|7,035|133
埼玉|43,198|860,224|1,901|49|40,519|778
千葉|36,629|595,723|1,116|23|34,840|673
東京|158,410|2,244,510|5,500|70|150,879|2,031
神奈川|60,399|909,675|2,071|75|57,457|871
新潟|3,119|138,752|339|7|2,744|36
富山|1,798|61,609|292|6|1,471|35
石川|3,632|86,061|518|16|3,012|101
福井|1,034|58,287|49|1|951|34
山梨|1,490|41,166|109|1|1,363|19
長野|4,699|174,171|353|9|4,332|76
岐阜|8,495|232,248|846|22|7,495|154
静岡|8,108|343,167|761|5|7,212|135
愛知|45,220|678,364|6,066|90|38,424|730
三重|4,776|116,606|388|13|4,403|103
滋賀|4,898|124,626|420|10|4,399|79
京都|15,511|249,459|1,322|32|14,062|203
大阪|98,610|1,758,861|10,551|385|84,904|2,217
兵庫|39,084|447,718|2,871|91|35,094|1,136
奈良|7,795|147,637|465|22|7,220|110
和歌山|2,586|39,523|132|33|2,374|41
鳥取|462|72,005|39|0|413|2
島根|520|24,335|96|4|424|0
岡山|7,111|108,427|1,386|30|5,045|97
広島|9,871|400,161|1,118|24|7,708|119
山口|2,831|103,923|523|7|2,248|60
徳島|1,625|57,201|78|2|1,486|61
香川|1,970|75,382|197|5|1,754|24
愛媛|2,688|80,707|95|4|2,521|72
高知|1,337|9,209|165|4|1,152|20
福岡|33,327|729,744|4,774|83|27,915|429
佐賀|2,450|48,275|207|6|2,238|18
長崎|2,842|109,663|209|6|2,570|63
熊本|6,033|76,850|761|25|5,178|94
大分|3,269|141,915|509|6|2,720|40
宮崎|3,002|40,541|228|3|2,739|25
鹿児島|3,203|98,980|347|2|2,830|30
沖縄|15,743|212,932|2,094|64|13,507|148
（その他）|149|-|0|-|149|-
合計|726,912|13,346,181|59,210|1,371|652,354|12,597
