都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,898|475,392|868|18|20,271|783
青森|1,196|28,222|132|0|1,044|20
岩手|763|50,349|81|1|652|30
宮城|7,270|106,300|1,020|15|6,155|43
秋田|341|8,606|44|0|288|9
山形|1,242|40,714|274|3|946|22
福島|2,830|164,797|283|10|2,429|118
茨城|7,160|27,838|311|7|6,720|129
栃木|4,954|181,633|199|3|4,685|70
群馬|5,309|122,018|218|5|4,990|101
埼玉|34,583|690,124|1,517|30|32,349|717
千葉|30,911|505,435|962|15|29,355|594
東京|126,794|1,859,683|4,054|41|120,929|1,811
神奈川|49,756|739,103|1,143|27|47,814|799
新潟|1,769|92,107|275|2|1,476|18
富山|1,055|44,759|105|3|921|29
石川|2,073|63,854|128|4|1,877|66
福井|665|39,855|72|1|566|27
山梨|1,029|33,554|40|1|970|19
長野|3,250|129,448|314|0|2,917|47
岐阜|5,178|169,753|177|3|4,872|129
静岡|5,991|265,041|203|4|5,667|121
愛知|28,932|496,727|1,461|8|26,867|604
三重|3,034|82,920|233|7|2,808|74
滋賀|3,018|94,551|214|3|2,745|59
京都|10,323|188,293|639|4|9,529|174
大阪|62,046|1,168,871|9,522|233|50,762|1,227
兵庫|22,897|325,059|2,525|82|19,765|607
奈良|4,636|106,793|694|13|3,885|57
和歌山|1,589|28,952|232|31|1,312|19
鳥取|308|53,747|75|0|221|2
島根|293|18,477|7|0|286|0
岡山|2,991|84,188|166|3|2,603|35
広島|5,293|191,990|95|0|5,086|107
山口|1,468|71,202|43|0|1,382|43
徳島|736|34,611|183|3|529|24
香川|1,001|55,390|128|2|857|19
愛媛|1,746|46,172|302|8|1,419|25
高知|946|7,546|17|1|910|19
福岡|19,521|536,384|503|6|18,677|341
佐賀|1,288|33,945|76|0|1,218|13
長崎|1,674|82,450|37|0|1,598|39
熊本|3,551|58,822|25|3|3,452|74
大分|1,353|98,316|39|1|1,292|22
宮崎|2,025|26,120|58|0|1,938|22
鹿児島|1,926|76,814|74|0|1,848|28
沖縄|10,866|174,924|1,152|7|9,590|130
（その他）|149|-|0|-|149|-
合計|509,627|9,981,849|30,920|608|468,621|9,466
