都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,453|1,119,244|192|0|58,801|1,469
青森|5,805|89,889|127|2|5,640|38
岩手|3,486|122,479|4|0|3,429|53
宮城|16,246|241,476|36|2|16,089|117
秋田|1,893|26,736|15|0|1,851|27
山形|3,512|99,473|8|0|3,448|56
福島|9,465|413,302|18|2|9,272|175
茨城|24,321|40,366|116|8|23,988|217
栃木|15,392|485,946|100|3|15,176|116
群馬|16,665|298,869|73|3|16,418|174
埼玉|115,285|1,467,813|534|28|113,734|1,017
千葉|100,088|1,080,946|393|22|98,660|1,010
東京|376,902|3,689,092|1,268|55|372,590|3,044
神奈川|168,484|1,612,718|622|30|166,575|1,287
新潟|7,959|288,570|75|2|7,823|61
富山|4,838|115,462|40|1|4,747|51
石川|7,919|195,646|45|0|7,724|128
福井|3,091|117,530|24|1|3,030|37
山梨|5,141|111,974|10|0|5,102|29
長野|8,810|320,037|53|0|8,715|96
岐阜|18,968|411,873|176|3|18,783|216
静岡|26,695|625,523|49|1|26,401|209
愛知|105,893|1,319,770|546|14|104,199|1,148
三重|14,715|263,303|102|3|14,771|163
滋賀|12,331|257,656|65|1|12,164|102
京都|35,742|424,030|249|13|35,194|287
大阪|201,307|3,516,399|1,629|166|194,999|3,007
兵庫|77,963|753,335|509|14|76,063|1,392
奈良|15,769|251,372|99|3|15,521|149
和歌山|5,280|65,502|21|0|5,093|62
鳥取|1,651|147,846|11|0|1,612|5
島根|1,633|55,076|12|0|1,616|5
岡山|15,192|266,922|79|1|14,937|136
広島|21,821|889,244|132|4|21,490|199
山口|5,659|186,064|65|0|5,503|91
徳島|3,279|104,535|19|0|3,195|65
香川|4,693|129,372|13|1|4,642|38
愛媛|5,280|152,883|96|1|5,102|82
高知|4,123|99,090|14|2|4,078|31
福岡|74,209|1,259,989|491|17|73,088|618
佐賀|5,803|104,429|39|1|5,784|29
長崎|6,047|180,490|47|0|5,928|73
熊本|14,333|123,147|50|4|14,148|135
大分|8,174|265,892|51|1|8,039|84
宮崎|6,146|72,926|14|0|6,075|41
鹿児島|9,081|168,370|22|0|9,055|65
沖縄|49,915|396,977|275|4|49,249|345
その他（その他）|149|0|0|0|149|0
合計|1,707,606|24,429,583|8,628|413|1,679,690|17,979
