都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|58,866|1,043,091|2,300|26|55,305|1,460
青森|5,052|77,497|615|5|4,404|33
岩手|3,342|113,236|281|1|3,011|50
宮城|15,594|218,108|932|20|14,530|104
秋田|1,745|23,819|110|1|1,609|26
山形|3,380|89,208|212|4|3,116|52
福島|9,176|381,486|416|5|8,587|173
茨城|22,681|38,447|1,432|26|21,048|201
栃木|14,359|416,370|1,001|16|13,253|105
群馬|15,995|270,795|937|22|14,894|164
埼玉|109,311|1,356,645|10,942|138|97,434|935
千葉|95,083|985,059|10,196|83|83,954|933
東京|363,943|3,421,538|19,075|243|342,240|2,628
神奈川|160,609|1,491,456|9,214|209|150,227|1,168
新潟|7,311|258,365|515|8|6,738|58
富山|4,652|105,989|360|8|4,248|44
石川|7,554|176,681|308|3|7,102|123
福井|2,810|105,334|200|1|2,574|36
山梨|4,833|101,838|362|2|4,448|26
長野|8,315|286,922|335|3|7,912|95
岐阜|17,642|372,406|1,646|18|15,885|206
静岡|25,242|566,097|2,916|21|22,133|193
愛知|96,850|1,162,193|20,550|85|75,233|1,067
三重|13,981|202,459|2,330|28|11,804|145
滋賀|11,666|218,858|1,167|8|10,402|97
京都|33,711|390,428|3,752|81|29,513|257
大阪|188,085|3,120,602|20,445|620|162,771|2,869
兵庫|72,238|682,132|6,126|81|64,753|1,363
奈良|14,841|231,002|1,214|17|13,485|142
和歌山|5,015|60,977|290|21|4,566|58
鳥取|1,564|134,643|155|0|1,382|5
島根|1,502|48,532|150|1|1,350|2
岡山|14,621|241,401|1,161|17|13,164|132
広島|20,240|812,411|1,045|15|18,022|189
山口|5,379|166,210|450|4|4,842|87
徳島|3,046|93,766|305|4|2,677|64
香川|4,555|120,302|278|5|4,242|34
愛媛|4,908|138,828|266|5|4,561|81
高知|3,932|85,824|379|8|3,522|31
福岡|71,116|1,157,812|7,799|34|62,298|583
佐賀|5,558|92,926|374|1|5,215|29
長崎|5,716|166,038|481|1|5,168|70
熊本|13,679|115,141|1,263|19|12,285|131
大分|7,690|240,491|549|3|7,068|73
宮崎|5,911|68,482|472|10|5,389|34
鹿児島|8,760|158,100|612|5|8,089|57
沖縄|46,781|359,503|5,028|121|41,108|270
（その他）|149|-|0|-|149|-
合計|1,618,989|22,169,448|140,946|2,057|1,457,710|16,683
