都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,519|1,125,945|180|0|58,838|1,469
青森|5,847|90,464|149|2|5,660|38
岩手|3,486|123,111|3|0|3,430|53
宮城|16,249|243,071|25|1|16,104|117
秋田|1,893|26,739|7|0|1,859|27
山形|3,524|99,862|18|0|3,450|56
福島|9,470|415,203|15|2|9,280|175
茨城|24,337|40,366|110|8|24,010|217
栃木|15,404|487,105|81|2|15,207|116
群馬|16,682|300,465|61|3|16,447|174
埼玉|115,371|1,473,758|470|28|113,880|1,021
千葉|100,142|1,084,144|350|20|98,764|1,011
東京|377,036|3,704,025|1,085|40|372,882|3,069
神奈川|168,586|1,620,940|568|23|166,728|1,290
新潟|7,963|290,113|53|1|7,849|61
富山|4,843|116,474|33|1|4,759|51
石川|7,928|196,557|36|0|7,741|129
福井|3,097|117,795|25|0|3,035|37
山梨|5,141|111,974|5|0|5,108|29
長野|8,822|321,482|49|0|8,731|96
岐阜|18,998|414,526|168|3|18,818|216
静岡|26,701|628,816|40|1|26,401|209
愛知|105,964|1,326,645|447|9|104,365|1,152
三重|14,727|263,303|89|2|14,797|163
滋賀|12,337|259,270|51|1|12,184|102
京都|35,766|426,204|206|9|35,262|289
大阪|201,541|3,539,805|1,436|154|195,471|3,018
兵庫|78,054|756,671|480|13|76,182|1,392
奈良|15,802|252,776|113|3|15,540|149
和歌山|5,283|65,608|11|1|5,106|62
鳥取|1,658|149,043|11|0|1,617|5
島根|1,637|55,806|10|0|1,622|5
岡山|15,205|266,922|79|1|14,937|136
広島|21,854|905,700|121|3|21,534|199
山口|5,670|189,336|61|0|5,517|92
徳島|3,279|104,910|10|0|3,204|65
香川|4,695|130,157|12|1|4,645|38
愛媛|5,294|153,433|85|1|5,127|82
高知|4,126|99,109|14|2|4,081|31
福岡|74,255|1,265,772|388|13|73,224|619
佐賀|5,805|105,012|32|1|5,797|29
長崎|6,056|181,484|45|0|5,938|73
熊本|14,337|123,147|40|4|14,161|136
大分|8,177|267,862|42|1|8,051|84
宮崎|6,146|72,928|11|0|6,075|41
鹿児島|9,088|168,575|27|0|9,057|65
沖縄|49,980|398,976|250|3|49,336|356
その他（その他）|149|0|0|0|149|0
合計|1,708,924|24,561,389|7,602|357|1,681,960|18,044
