都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|37,959|682,098|7,991|53|29,019|1,112
青森|2,352|44,574|249|1|2,073|30
岩手|1,442|73,239|126|2|1,271|45
宮城|8,854|144,143|221|7|8,547|83
秋田|755|13,804|46|1|695|14
山形|1,961|59,630|168|5|1,752|41
福島|4,583|240,408|250|11|4,189|144
茨城|9,734|32,662|441|10|9,144|149
栃木|6,342|262,863|304|11|5,960|78
群馬|7,822|168,212|358|17|7,326|138
埼玉|43,777|878,548|1,570|44|41,423|784
千葉|37,146|610,711|1,019|18|35,450|677
東京|160,955|2,282,654|4,826|75|154,074|2,055
神奈川|61,516|926,964|2,005|79|58,629|882
新潟|3,206|144,038|281|7|2,889|36
富山|1,869|63,981|251|9|1,583|35
石川|3,752|92,564|446|11|3,200|105
福井|1,040|58,864|35|0|971|34
山梨|1,543|43,111|102|1|1,422|19
長野|4,789|178,988|264|8|4,509|83
岐阜|8,787|237,072|708|18|7,916|163
静岡|8,373|352,459|636|6|7,600|137
愛知|47,090|705,846|5,208|100|41,097|785
三重|4,914|123,611|355|11|4,580|106
滋賀|5,107|128,852|455|13|4,573|79
京都|15,800|254,560|992|26|14,675|210
大阪|99,719|1,829,674|8,609|367|87,865|2,315
兵庫|39,676|458,138|1,848|93|36,656|1,180
奈良|7,891|150,366|320|17|7,456|115
和歌山|2,618|40,238|83|23|2,436|44
鳥取|465|72,783|33|0|423|2
島根|540|26,359|77|4|463|0
岡山|7,340|138,031|992|31|6,022|105
広島|10,629|400,161|1,144|27|8,690|130
山口|2,924|103,923|417|6|2,445|62
徳島|1,631|58,313|52|3|1,518|61
香川|2,003|77,279|132|4|1,852|24
愛媛|2,713|87,362|80|4|2,561|72
高知|1,468|9,618|219|4|1,229|20
福岡|34,104|747,095|4,002|74|29,587|457
佐賀|2,503|50,066|152|5|2,356|19
長崎|2,892|111,615|140|3|2,687|65
熊本|6,238|78,428|589|21|5,552|97
大分|3,369|145,428|330|5|2,992|47
宮崎|3,032|42,044|125|3|2,872|25
鹿児島|3,327|101,223|292|3|3,024|30
沖縄|17,044|219,572|2,569|82|14,331|150
（その他）|149|-|0|-|149|-
合計|743,743|13,752,172|51,512|1,323|677,733|13,044
