都道府県名|陽性者数|PCR検査等実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|336,042|2,170,135|25,774|7|308,121|2,041
青森|53,215|237,161|2,351|0|50,763|101
岩手|32,069|268,107|2,919|0|29,064|86
宮城|81,754|555,780|3,658|3|77,279|193
秋田|28,817|60,833|2,044|0|26,708|65
山形|26,590|190,393|2,426|1|24,074|90
福島|59,740|797,637|4,634|0|54,890|216
茨城|153,202|1,240,444|3,239|2|149,529|434
栃木|87,637|733,983|3,603|2|83,764|270
群馬|90,814|624,877|3,208|0|87,292|314
埼玉|536,659|2,761,638|11,203|0|523,918|1,538
千葉|439,006|2,045,327|8,387|3|427,808|1,765
東京|1,502,178|6,696,228|45,548|1|1,452,210|4,420
神奈川|733,890|2,180,686|13,835|15|717,884|2,171
新潟|67,624|626,580|3,767|0|63,766|91
富山|35,288|239,755|2,349|1|32,846|93
石川|50,716|424,783|4,100|2|46,400|193
福井|32,172|314,546|1,901|0|30,226|45
山梨|30,883|307,635|968|0|29,856|68
長野|69,039|699,277|3,118|0|65,549|190
岐阜|94,581|852,370|4,758|1|88,878|326
静岡|160,149|1,205,654|8,261|0|150,863|404
愛知|514,955|2,629,661|18,175|3|494,742|2,038
三重|77,885|495,104|3,394|0|76,073|297
滋賀|86,594|616,900|3,036|0|83,341|217
京都|194,555|805,935|7,737|7|184,964|708
大阪|943,696|6,892,997|30,884|20|907,814|4,998
兵庫|407,484|1,519,421|12,430|5|392,835|2,219
奈良|89,538|501,725|3,853|0|85,303|382
和歌山|39,944|167,283|1,673|0|37,946|117
鳥取|13,899|378,318|1,014|0|12,684|17
島根|15,894|193,988|1,200|0|14,679|15
岡山|91,357|552,358|4,676|1|81,134|245
広島|143,926|1,801,760|11,526|3|131,922|478
山口|41,133|555,904|2,788|2|38,170|175
徳島|20,682|205,416|1,084|0|19,526|80
香川|44,917|264,580|2,929|0|41,865|123
愛媛|37,095|344,885|1,872|3|35,084|139
高知|25,394|266,875|2,293|0|22,991|110
福岡|404,285|2,590,823|15,993|5|379,637|1,239
佐賀|49,757|265,287|2,504|0|44,566|105
長崎|51,346|357,493|4,001|0|49,953|124
熊本|91,658|271,838|5,224|5|86,148|286
大分|50,116|564,397|2,866|1|47,091|159
宮崎|48,065|185,938|4,516|1|43,484|139
鹿児島|75,913|393,908|4,945|1|70,024|188
沖縄|194,303|803,597|17,997|15|175,814|455
その他（その他）|149|0|0|0|149|0
合計|8,456,605|48,860,220|330,661|110|8,079,627|30,167
