都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|42,386|820,212|757|10|40,141|1,417
青森|2,579|53,679|42|1|2,506|31
岩手|1,855|90,975|102|1|1,706|47
宮城|9,549|166,124|294|3|9,149|91
秋田|974|16,564|50|1|904|20
山形|2,084|68,632|51|0|1,986|47
福島|5,171|297,527|167|7|4,843|161
茨城|11,117|34,230|360|4|10,591|166
栃木|7,397|317,688|221|11|7,093|83
群馬|8,143|203,483|74|0|7,915|154
埼玉|49,682|1,025,046|2,548|30|46,292|842
千葉|43,574|737,214|1,896|17|40,953|725
東京|189,116|2,670,446|8,993|58|177,854|2,269
神奈川|73,113|1,100,250|3,362|32|68,776|975
新潟|3,577|182,675|132|1|3,391|54
富山|2,085|77,808|35|2|2,012|38
石川|4,212|129,629|234|1|3,859|115
福井|1,421|74,087|70|0|1,315|36
山梨|2,176|65,656|47|0|2,108|21
長野|5,086|216,101|35|1|5,033|94
岐阜|9,566|283,937|94|3|9,285|187
静岡|9,833|429,699|358|4|9,322|153
愛知|52,019|876,763|721|11|50,303|995
三重|5,466|152,748|166|3|5,326|113
滋賀|5,688|161,781|95|2|5,503|90
京都|17,069|298,367|263|5|16,506|249
大阪|106,746|2,324,809|2,486|110|100,719|2,708
兵庫|41,743|534,767|545|16|39,888|1,311
奈良|8,595|178,273|183|1|8,280|132
和歌山|2,742|42,930|39|0|2,595|49
鳥取|577|89,337|49|0|476|2
島根|583|32,936|27|0|554|2
岡山|7,686|174,589|39|1|7,472|127
広島|11,655|570,271|92|4|11,372|178
山口|3,193|126,574|32|1|3,081|80
徳島|1,700|68,466|38|0|1,599|63
香川|2,132|90,464|24|0|2,082|31
愛媛|2,794|100,728|41|2|2,678|75
高知|1,955|58,913|74|1|1,852|29
福岡|36,385|876,874|584|9|35,196|526
佐賀|2,597|60,378|24|0|2,582|24
長崎|3,272|131,081|55|0|3,150|69
熊本|6,516|82,840|31|2|6,366|119
大分|3,527|178,153|28|0|3,435|64
宮崎|3,118|44,922|12|0|3,066|27
鹿児島|3,776|115,042|54|0|3,716|39
沖縄|21,812|268,120|691|37|20,912|215
（その他）|149|-|0|-|149|-
合計|838,191|16,701,788|26,315|392|795,892|15,043
