都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|75,006|1,371,135|10,155|0|62,233|1,480
青森|7,911|117,687|1,589|0|6,283|39
岩手|3,861|143,766|250|0|3,558|53
宮城|18,282|295,517|1,365|3|16,610|118
秋田|2,623|31,486|520|0|2,076|27
山形|4,378|124,733|598|0|3,724|56
福島|10,786|502,560|871|2|9,739|176
茨城|29,958|42,163|3,757|0|25,981|220
栃木|20,008|557,959|3,081|0|16,806|121
群馬|23,313|396,042|3,859|4|19,270|184
埼玉|141,111|1,799,169|17,953|7|122,097|1,061
千葉|121,563|1,344,002|13,028|2|104,741|1,036
東京|471,650|4,547,646|66,663|12|401,802|3,185
神奈川|203,352|2,004,792|23,953|14|178,071|1,328
新潟|12,955|375,021|3,301|1|9,591|63
富山|5,662|143,821|594|0|5,016|52
石川|9,913|231,127|1,641|0|8,111|140
福井|4,361|145,646|663|0|3,660|38
山梨|6,830|151,221|1,156|0|5,650|29
長野|13,843|415,921|2,402|1|10,622|97
岐阜|24,224|522,337|3,331|0|20,250|220
静岡|36,145|800,993|7,717|2|28,050|210
愛知|132,689|1,611,113|21,052|3|110,467|1,170
三重|18,428|288,826|2,633|0|16,027|168
滋賀|17,991|324,375|4,131|0|13,755|105
京都|50,112|526,069|9,661|43|39,147|294
大阪|267,486|4,647,266|50,143|268|214,264|3,079
兵庫|100,523|954,249|15,666|4|83,455|1,403
奈良|20,738|319,327|3,421|10|17,165|152
和歌山|8,090|80,716|2,147|6|5,760|64
鳥取|2,501|194,775|648|0|1,816|5
島根|3,561|75,360|1,341|1|2,214|6
岡山|20,441|343,602|1,689|0|15,815|136
広島|39,731|1,134,668|15,195|7|24,319|217
山口|10,541|256,718|2,719|1|7,727|95
徳島|3,907|126,719|455|0|3,389|66
香川|6,321|160,007|1,302|0|4,981|39
愛媛|8,268|199,201|1,973|3|6,213|82
高知|4,887|124,098|556|4|4,298|33
福岡|95,055|1,582,021|15,567|1|76,216|633
佐賀|8,694|140,509|1,781|0|6,568|32
長崎|10,271|224,753|3,524|0|6,684|74
熊本|21,468|143,705|3,290|4|18,039|139
大分|10,855|337,925|2,035|0|8,736|84
宮崎|8,740|85,711|2,332|0|6,349|41
鹿児島|12,738|200,057|2,129|0|10,269|66
沖縄|75,927|513,855|10,225|41|65,280|399
その他（その他）|149|0|0|0|149|0
合計|2,207,847|30,660,369|344,062|444|1,833,043|18,515
