都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|62,447|1,302,011|725|0|60,087|1,477
青森|6,068|108,111|164|0|5,866|38
岩手|3,538|139,217|47|0|3,438|53
宮城|16,456|272,445|117|0|16,176|118
秋田|1,977|27,907|43|0|1,907|27
山形|3,706|118,531|98|0|3,552|56
福島|9,718|483,838|182|1|9,360|176
茨城|25,008|40,742|497|1|24,291|220
栃木|16,193|537,651|518|0|15,557|118
群馬|18,150|367,803|705|0|17,266|179
埼玉|118,420|1,695,538|2,311|1|115,050|1,059
千葉|102,566|1,274,527|1,372|0|99,728|1,028
東京|391,926|4,299,078|8,376|4|380,375|3,175
神奈川|172,705|1,901,092|2,533|4|168,853|1,319
新潟|8,832|343,684|578|0|8,191|63
富山|4,977|135,685|106|0|4,819|52
石川|8,172|217,700|135|0|7,877|139
福井|3,340|130,765|216|0|3,086|38
山梨|5,327|138,818|163|0|5,139|29
長野|9,753|383,838|575|1|8,954|97
岐阜|19,804|486,258|349|0|19,071|219
静岡|27,671|758,030|821|1|26,511|210
愛知|108,502|1,548,574|1,705|1|105,636|1,161
三重|15,088|276,023|266|0|14,991|165
滋賀|13,282|303,352|740|0|12,438|104
京都|37,701|485,968|1,072|14|35,925|292
大阪|210,130|4,353,378|5,723|51|201,340|3,067
兵庫|79,983|889,107|1,021|1|77,564|1,398
奈良|16,641|293,012|639|0|15,853|149
和歌山|5,528|69,835|218|1|5,137|62
鳥取|1,779|178,378|109|0|1,640|5
島根|1,998|66,059|241|0|1,752|5
岡山|16,006|320,296|17|0|15,421|136
広島|25,713|1,014,281|3,369|2|22,141|203
山口|7,216|235,060|1,292|2|5,831|93
徳島|3,355|120,048|65|0|3,227|66
香川|4,874|149,025|165|0|4,671|38
愛媛|5,746|177,568|332|0|5,332|82
高知|4,226|116,151|56|0|4,137|33
福岡|76,312|1,479,774|1,034|3|74,244|627
佐賀|6,283|126,602|279|0|5,901|30
長崎|6,446|209,705|313|0|6,062|73
熊本|14,939|127,008|411|0|14,392|136
大分|8,369|316,553|181|0|8,104|84
宮崎|6,278|73,915|124|0|6,097|41
鹿児島|9,912|182,351|673|0|9,060|66
沖縄|60,628|466,898|9,597|37|50,638|398
その他（その他）|149|0|0|0|149|0
合計|1,783,838|28,742,190|50,273|125|1,712,837|18,404
