都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,238|1,096,139|483|7|58,332|1,467
青森|5,693|86,352|223|4|5,435|35
岩手|3,479|119,973|12|0|3,415|52
宮城|16,204|237,947|191|3|15,886|117
秋田|1,862|26,014|26|1|1,810|26
山形|3,498|95,412|44|0|3,398|56
福島|9,439|403,057|62|4|9,203|174
茨城|24,141|39,827|305|9|23,621|215
栃木|15,240|477,313|261|4|14,864|115
群馬|16,566|289,937|180|11|16,214|172
埼玉|114,670|1,432,108|1,802|49|111,864|1,004
千葉|99,559|1,048,539|1,109|38|97,374|998
東京|375,416|3,600,035|3,306|100|369,190|2,920
神奈川|167,590|1,574,082|1,479|71|164,854|1,257
新潟|7,840|278,409|202|3|7,578|60
富山|4,793|112,123|45|2|4,698|50
石川|7,846|189,412|102|2|7,598|124
福井|3,045|114,441|83|1|2,925|37
山梨|5,109|108,734|114|0|4,966|29
長野|8,723|309,713|85|1|8,595|96
岐阜|18,724|399,420|335|5|18,347|214
静岡|26,592|606,711|270|6|26,117|205
愛知|105,170|1,275,363|2,664|39|101,373|1,133
三重|14,619|258,291|229|4|14,547|162
滋賀|12,239|250,453|194|1|11,945|100
京都|35,473|414,612|1,249|24|33,908|277
大阪|199,553|3,387,053|3,870|251|190,901|2,969
兵庫|77,222|731,820|1,378|32|74,457|1,388
奈良|15,654|245,022|250|6|15,255|149
和歌山|5,235|64,576|60|5|5,011|61
鳥取|1,637|143,679|12|0|1,597|5
島根|1,614|53,023|60|0|1,551|3
岡山|15,094|253,818|254|5|14,612|135
広島|21,588|876,569|297|6|21,095|196
山口|5,586|182,635|81|0|5,416|89
徳島|3,253|101,888|62|2|3,127|64
香川|4,681|126,546|44|2|4,600|36
愛媛|5,149|145,851|114|3|4,954|81
高知|4,101|94,890|41|1|4,029|31
福岡|73,912|1,229,013|2,386|23|70,883|610
佐賀|5,746|100,401|65|1|5,693|29
長崎|5,983|175,928|79|0|5,834|71
熊本|14,277|121,171|189|6|13,953|135
大分|8,088|257,574|136|3|7,871|81
宮崎|6,129|72,289|51|4|6,021|41
鹿児島|9,051|166,297|56|1|8,994|65
沖縄|49,615|388,564|973|38|48,171|307
その他（その他）|149|0|0|0|149|0
合計|1,697,085|23,763,024|25,513|778|1,652,231|17,641
