都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|33,318|625,392|6,248|47|25,616|985
青森|2,128|40,414|307|5|1,793|28
岩手|1,313|67,468|195|1|1,076|42
宮城|8,698|133,838|324|9|8,272|82
秋田|733|12,871|112|0|610|11
山形|1,820|55,241|208|5|1,575|37
福島|4,399|223,009|463|25|3,803|133
茨城|9,299|31,981|570|11|8,588|141
栃木|6,029|234,863|361|9|5,594|74
群馬|7,467|158,529|598|15|6,746|123
埼玉|42,478|841,323|2,390|52|39,315|773
千葉|36,117|590,141|1,299|25|34,155|663
東京|155,648|2,203,520|6,232|65|147,406|2,010
神奈川|59,222|891,644|2,412|66|55,945|865
新潟|2,981|132,370|370|6|2,577|34
富山|1,643|59,309|231|7|1,378|34
石川|3,381|81,812|516|10|2,765|98
福井|1,012|56,887|55|1|923|34
山梨|1,447|38,972|115|1|1,314|19
長野|4,535|168,365|351|7|4,169|76
岐阜|8,140|223,301|1,099|21|6,892|149
静岡|7,753|334,739|814|7|6,807|132
愛知|42,919|647,212|6,179|79|36,044|696
三重|4,656|116,606|529|12|4,147|101
滋賀|4,725|121,405|535|10|4,116|74
京都|15,146|243,862|1,499|23|13,519|200
大阪|97,058|1,703,135|13,321|352|80,736|2,090
兵庫|38,366|437,193|3,434|96|33,878|1,073
奈良|7,666|145,913|700|25|6,865|101
和歌山|2,542|38,786|161|42|2,305|37
鳥取|444|70,130|46|0|390|2
島根|489|24,335|90|3|399|0
岡山|6,742|108,427|1,386|30|5,045|73
広島|9,222|400,161|954|18|6,954|117
山口|2,645|98,010|553|10|2,036|56
徳島|1,606|55,352|129|3|1,418|59
香川|1,901|73,203|338|5|1,544|24
愛媛|2,657|78,287|128|4|2,459|70
高知|1,215|8,854|89|3|1,106|20
福岡|32,151|709,261|5,783|79|25,579|407
佐賀|2,378|46,547|283|8|2,061|18
長崎|2,810|107,410|337|15|2,413|60
熊本|5,765|74,682|893|24|4,783|89
大分|3,102|137,277|626|5|2,439|37
宮崎|2,939|38,919|310|7|2,594|25
鹿児島|3,072|95,672|401|2|2,624|28
沖縄|14,694|208,957|1,778|53|12,774|148
（その他）|149|-|0|-|149|-
合計|706,620|12,995,585|65,752|1,303|625,696|12,148
