都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,151|383,402|543|4|17,944|684
青森|817|17,538|26|1|771|20
岩手|554|26,980|7|0|517|30
宮城|3,644|69,021|103|3|3,516|25
秋田|269|7,093|1|0|262|6
山形|543|27,509|13|0|515|15
福島|1,969|114,201|121|10|1,777|71
茨城|5,826|24,927|338|6|5,374|114
栃木|4,113|126,997|129|1|3,917|67
群馬|4,528|93,316|183|3|4,260|85
埼玉|29,509|556,745|1,223|40|27,705|581
千葉|26,609|412,934|1,518|28|24,630|461
東京|112,029|1,549,018|3,083|54|107,546|1,400
神奈川|45,035|598,496|1,007|28|43,345|683
新潟|1,091|45,331|80|1|996|15
富山|905|36,568|10|1|867|28
石川|1,862|52,013|120|6|1,700|62
福井|545|32,299|4|0|516|25
山梨|939|25,903|6|0|916|17
長野|2,364|99,792|12|0|2,343|41
岐阜|4,741|136,143|143|7|4,487|111
静岡|5,169|225,684|196|0|4,880|93
愛知|25,892|396,412|621|31|24,749|522
三重|2,541|63,656|131|7|2,434|54
滋賀|2,481|73,689|125|5|2,309|47
京都|9,067|156,506|279|2|8,651|156
大阪|47,260|797,194|1,023|83|44,700|1,123
兵庫|17,989|250,215|374|41|17,081|534
奈良|3,368|82,825|56|5|3,265|47
和歌山|1,164|24,566|9|2|1,113|18
鳥取|210|41,592|3|0|202|2
島根|284|15,625|5|0|279|0
岡山|2,488|66,389|53|2|2,389|32
広島|5,026|157,847|30|3|4,887|102
山口|1,384|58,758|49|0|1,296|39
徳島|452|26,727|23|2|413|16
香川|755|44,840|22|0|715|18
愛媛|1,064|32,544|36|2|1,005|23
高知|887|7,092|4|0|866|17
福岡|18,078|446,689|548|20|17,237|293
佐賀|1,067|28,437|64|1|1,014|8
長崎|1,612|67,874|33|1|1,543|36
熊本|3,445|56,819|34|3|3,340|72
大分|1,294|80,401|25|0|1,248|21
宮崎|1,953|24,724|20|1|1,905|21
鹿児島|1,762|67,958|32|2|1,729|27
沖縄|8,217|145,750|273|1|7,829|120
（その他）|149|-|0|-|149|-
合計|432,101|7,877,039|12,738|407|411,132|7,982
