都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,876|1,183,455|98|1|59,297|1,472
青森|5,897|97,243|2|0|5,857|38
岩手|3,486|128,405|0|0|3,433|53
宮城|16,274|252,312|5|0|16,151|118
秋田|1,925|27,279|15|0|1,883|27
山形|3,551|106,040|1|0|3,494|56
福島|9,486|437,682|4|2|9,307|175
茨城|24,429|40,535|21|1|24,189|219
栃木|15,461|503,842|14|1|15,330|117
群馬|16,821|320,489|29|0|16,616|176
埼玉|115,701|1,545,463|92|12|114,559|1,050
千葉|100,402|1,145,909|66|1|99,302|1,026
東京|381,922|3,893,692|250|8|378,514|3,158
神奈川|169,043|1,706,521|122|7|167,610|1,311
新潟|8,004|300,528|7|0|7,936|61
富山|4,867|123,059|0|0|4,815|52
石川|7,966|203,674|5|0|7,811|129
福井|3,115|122,117|2|0|3,075|38
山梨|5,155|124,304|0|0|5,126|29
長野|8,883|341,363|6|0|8,836|97
岐阜|19,231|439,799|78|0|18,930|218
静岡|26,768|668,363|14|0|26,543|209
愛知|106,458|1,404,439|84|4|105,217|1,157
三重|14,808|251,936|9|0|14,961|163
滋賀|12,418|276,672|13|0|12,301|104
京都|35,937|445,329|42|0|35,597|291
大阪|202,851|3,836,900|351|35|199,444|3,056
兵庫|78,586|799,916|123|4|77,067|1,396
奈良|15,919|265,906|26|0|15,744|149
和歌山|5,297|66,905|2|0|5,128|62
鳥取|1,668|157,606|0|0|1,638|5
島根|1,731|60,030|12|0|1,714|5
岡山|15,432|289,814|87|1|15,194|136
広島|22,127|943,496|47|0|21,878|202
山口|5,784|199,962|43|0|5,648|93
徳島|3,290|110,099|4|0|3,221|65
香川|4,704|136,798|1|0|4,664|38
愛媛|5,408|163,657|18|0|5,308|82
高知|4,167|104,313|3|0|4,131|33
福岡|74,493|1,333,703|49|4|73,812|622
佐賀|5,864|112,080|9|0|5,880|30
長崎|6,118|191,239|0|0|6,045|73
熊本|14,393|124,466|2|1|14,255|136
大分|8,186|283,970|0|0|8,102|84
宮崎|6,151|73,039|0|0|6,094|41
鹿児島|9,102|172,568|0|0|9,036|66
沖縄|50,287|414,514|67|1|49,815|397
その他（その他）|149|0|0|0|149|0
合計|1,720,591|25,931,431|1,823|83|1,700,657|18,315
