都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|42,456|821,748|828|9|40,179|1,418
青森|2,579|53,829|40|0|2,508|31
岩手|1,859|91,033|98|1|1,714|47
宮城|9,560|166,356|293|3|9,172|91
秋田|974|16,725|49|1|905|20
山形|2,084|69,804|48|0|1,989|47
福島|5,198|298,595|164|5|4,873|161
茨城|11,144|34,345|367|4|10,611|166
栃木|7,420|318,049|215|11|7,122|83
群馬|8,154|205,098|76|0|7,924|154
埼玉|49,881|1,029,074|2,622|32|46,417|842
千葉|43,808|743,129|1,955|18|41,128|725
東京|189,843|2,684,460|8,881|60|178,692|2,270
神奈川|73,525|1,109,327|3,372|40|69,177|976
新潟|3,585|183,383|117|1|3,414|54
富山|2,087|78,248|37|2|2,012|38
石川|4,237|129,941|249|1|3,869|115
福井|1,421|74,131|57|0|1,328|36
山梨|2,187|65,656|43|0|2,123|21
長野|5,092|217,393|34|1|5,037|94
岐阜|9,568|283,962|85|3|9,296|187
静岡|9,846|432,619|335|5|9,358|153
愛知|52,113|884,015|772|11|50,345|996
三重|5,473|152,748|165|3|5,334|113
滋賀|5,699|162,117|101|2|5,508|90
京都|17,098|298,650|303|5|16,517|249
大阪|106,970|2,333,948|2,528|110|100,894|2,708
兵庫|41,818|535,506|600|14|39,907|1,311
奈良|8,614|179,396|182|1|8,300|132
和歌山|2,748|42,969|39|0|2,601|49
鳥取|585|89,555|85|0|476|2
島根|591|32,936|28|0|561|2
岡山|7,700|174,589|39|1|7,472|127
広島|11,672|570,271|96|4|11,384|178
山口|3,193|126,574|32|1|3,081|80
徳島|1,705|68,578|39|0|1,603|63
香川|2,132|90,504|21|0|2,085|31
愛媛|2,796|100,861|42|3|2,679|75
高知|1,960|60,450|69|1|1,862|29
福岡|36,431|878,022|633|9|35,226|528
佐賀|2,605|60,501|27|0|2,582|24
長崎|3,282|131,480|63|0|3,152|69
熊本|6,533|82,923|47|2|6,366|120
大分|3,530|178,180|31|0|3,435|64
宮崎|3,127|44,978|19|0|3,070|27
鹿児島|3,778|115,077|53|0|3,723|39
沖縄|21,847|269,007|633|42|20,987|220
（その他）|149|-|0|-|149|-
合計|840,657|16,770,740|26,612|406|798,147|15,055
