都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|62,133|1,297,501|537|0|60,025|1,476
青森|5,967|106,814|65|0|5,864|38
岩手|3,529|138,755|40|0|3,436|53
宮城|16,394|270,924|89|0|16,173|118
秋田|1,946|27,703|12|0|1,907|27
山形|3,653|116,909|46|0|3,551|56
福島|9,660|479,148|130|0|9,354|176
茨城|24,835|40,625|343|0|24,272|220
栃木|15,974|536,507|353|0|15,504|117
群馬|17,865|362,913|463|0|17,224|178
埼玉|117,646|1,682,566|1,560|1|115,027|1,059
千葉|101,876|1,267,668|916|0|99,676|1,028
東京|388,766|4,261,890|5,646|4|379,945|3,175
神奈川|171,770|1,868,605|1,802|3|168,649|1,319
新潟|8,643|337,907|407|0|8,173|63
富山|4,946|134,217|77|0|4,817|52
石川|8,135|217,274|106|0|7,869|139
福井|3,252|129,430|135|0|3,079|38
山梨|5,205|138,818|42|0|5,134|29
長野|9,482|375,306|426|1|8,928|97
岐阜|19,579|482,880|261|0|19,065|219
静岡|27,393|741,868|368|2|26,598|209
愛知|108,032|1,538,543|1,284|1|105,587|1,161
三重|14,953|276,023|136|0|14,986|163
滋賀|13,014|302,506|503|0|12,407|104
京都|37,160|483,537|855|9|35,887|292
大阪|207,806|4,339,560|3,794|47|200,946|3,066
兵庫|79,705|885,226|745|2|77,562|1,398
奈良|16,416|287,960|452|0|15,815|149
和歌山|5,401|69,336|93|1|5,137|62
鳥取|1,738|176,349|69|0|1,639|5
島根|1,928|66,059|178|0|1,745|5
岡山|15,859|310,392|17|0|15,421|136
広島|24,453|1,014,281|2,226|2|22,024|203
山口|6,892|222,391|1,013|1|5,786|93
徳島|3,335|119,299|46|0|3,225|66
香川|4,805|148,600|98|0|4,668|38
愛媛|5,581|177,251|168|0|5,331|82
高知|4,207|114,161|39|0|4,135|33
福岡|75,757|1,469,012|738|3|74,178|627
佐賀|6,112|124,851|157|0|5,897|30
長崎|6,299|208,632|173|0|6,054|73
熊本|14,457|126,013|34|0|14,287|136
大分|8,298|314,446|111|0|8,103|84
宮崎|6,163|73,188|45|0|6,096|41
鹿児島|9,718|180,864|488|0|9,057|66
沖縄|58,209|458,279|7,511|23|50,303|398
その他（その他）|149|0|0|0|149|0
合計|1,765,096|28,502,987|34,797|100|1,710,695|18,397
