都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,032|757,281|2,260|27|37,516|1,346
青森|2,453|49,015|25|0|2,397|31
岩手|1,633|81,973|74|1|1,513|46
宮城|9,068|153,628|74|6|8,906|86
秋田|776|14,431|18|1|738|20
山形|2,020|64,210|35|3|1,938|47
福島|4,785|270,217|115|5|4,509|161
茨城|10,276|33,068|214|7|9,901|161
栃木|6,806|279,800|172|12|6,553|81
群馬|8,004|187,878|69|8|7,784|151
埼玉|45,584|941,020|832|23|43,926|826
千葉|39,258|660,407|995|16|37,562|701
東京|169,321|2,442,971|3,269|47|163,854|2,198
神奈川|65,599|1,005,395|1,519|38|63,144|936
新潟|3,384|163,093|72|6|3,265|47
富山|2,017|70,813|70|2|1,910|37
石川|3,914|117,918|68|2|3,729|114
福井|1,138|62,888|80|0|1,024|34
山梨|1,981|50,098|221|1|1,740|20
長野|4,978|196,555|70|2|4,892|91
岐阜|9,371|261,803|192|10|8,996|183
静岡|9,046|388,700|310|3|8,589|147
愛知|50,444|800,274|1,677|49|47,834|933
三重|5,191|137,890|94|5|5,124|110
滋賀|5,496|145,732|165|4|5,242|89
京都|16,466|275,550|252|15|15,978|235
大阪|102,482|2,049,400|1,791|217|97,256|2,605
兵庫|40,718|493,442|396|31|39,050|1,272
奈良|8,164|163,391|138|9|7,900|126
和歌山|2,660|41,378|8|4|2,546|48
鳥取|466|80,826|3|0|454|2
島根|551|29,236|7|1|543|1
岡山|7,580|158,467|139|4|7,302|124
広島|11,394|534,171|266|19|10,919|167
山口|3,111|116,931|103|1|2,935|73
徳島|1,652|63,111|18|0|1,571|63
香川|2,083|83,415|37|2|2,021|30
愛媛|2,749|93,801|19|4|2,655|75
高知|1,733|10,929|88|6|1,622|23
福岡|35,238|807,257|884|32|33,825|512
佐賀|2,546|54,883|17|0|2,543|24
長崎|3,115|120,797|89|0|2,957|69
熊本|6,440|81,106|84|9|6,243|113
大分|3,486|162,372|52|1|3,373|61
宮崎|3,067|43,896|24|0|3,003|27
鹿児島|3,637|109,435|117|3|3,518|36
沖縄|20,158|243,438|1,500|61|18,497|167
（その他）|149|-|0|-|149|-
合計|783,220|15,154,290|18,722|697|749,446|14,449
