都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,193|1,050,861|1,905|25|55,975|1,462
青森|5,165|78,382|521|7|4,611|33
岩手|3,397|114,078|223|0|3,124|50
宮城|15,737|225,843|760|19|14,843|108
秋田|1,780|24,598|108|2|1,646|26
山形|3,419|90,670|197|3|3,169|53
福島|9,266|385,270|346|7|8,747|173
茨城|23,068|38,857|1,179|25|21,684|205
栃木|14,546|423,128|764|14|13,676|106
群馬|16,121|273,204|659|21|15,296|166
埼玉|110,846|1,367,966|8,775|124|101,121|950
千葉|96,367|996,705|7,459|77|87,964|944
東京|366,894|3,446,777|14,325|225|349,891|2,678
神奈川|162,668|1,500,565|7,056|167|154,424|1,188
新潟|7,397|261,770|445|8|6,894|58
富山|4,684|106,624|282|8|4,357|45
石川|7,624|178,806|267|3|7,213|123
福井|2,860|106,762|174|1|2,650|36
山梨|4,893|101,838|286|2|4,580|28
長野|8,411|289,560|313|2|8,055|95
岐阜|17,906|375,598|1,289|17|16,583|207
静岡|25,570|572,990|1,936|20|23,441|193
愛知|99,688|1,182,279|16,844|83|81,769|1,075
三重|14,164|202,459|1,886|23|12,436|149
滋賀|11,786|220,723|785|7|10,904|97
京都|34,205|394,620|2,259|79|31,590|258
大阪|190,947|3,169,321|16,939|606|169,150|2,875
兵庫|73,668|691,447|5,293|73|67,011|1,369
奈良|15,038|233,127|965|18|13,929|144
和歌山|5,055|61,836|222|14|4,673|58
鳥取|1,593|135,806|132|2|1,434|5
島根|1,521|48,532|108|1|1,411|2
岡山|14,754|241,401|1,161|17|13,164|133
広島|20,739|821,060|805|15|19,168|189
山口|5,424|166,210|318|3|5,018|88
徳島|3,114|94,894|275|4|2,775|64
香川|4,577|121,165|193|5|4,349|34
愛媛|4,947|139,184|224|6|4,642|81
高知|3,987|89,786|261|6|3,695|31
福岡|71,942|1,168,653|6,770|32|64,429|588
佐賀|5,604|94,065|224|1|5,352|29
長崎|5,779|167,246|352|2|5,358|71
熊本|13,812|115,926|994|16|12,687|131
大分|7,780|241,780|427|4|7,279|74
宮崎|5,968|70,125|398|8|5,518|36
鹿児島|8,863|160,380|512|8|8,330|58
沖縄|47,464|366,895|4,543|95|42,199|273
（その他）|149|-|0|-|149|-
合計|1,640,380|22,409,772|112,159|1,905|1,508,363|16,839
