都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|94,974|1,436,804|19,810|1|72,225|1,502
青森|10,411|129,040|2,873|0|7,497|41
岩手|4,862|150,488|1,035|0|3,774|53
宮城|22,100|319,680|3,523|3|17,985|118
秋田|4,415|34,954|1,939|1|2,449|27
山形|5,939|131,124|1,738|0|4,145|56
福島|13,772|530,247|3,058|5|10,536|178
茨城|36,922|42,981|5,509|5|31,188|225
栃木|25,027|573,905|5,610|1|19,290|127
群馬|31,028|423,445|7,820|3|23,017|191
埼玉|173,528|1,905,130|27,632|34|144,828|1,068
千葉|149,432|1,414,570|24,132|6|120,760|1,055
東京|592,228|4,788,229|125,964|29|463,058|3,206
神奈川|253,975|2,107,778|48,115|53|204,517|1,343
新潟|16,728|400,560|3,805|2|12,860|63
富山|7,307|153,455|1,778|1|5,477|52
石川|13,070|238,671|3,659|4|9,248|141
福井|5,794|161,557|1,318|1|4,438|38
山梨|9,320|161,912|2,552|0|6,739|35
長野|18,160|444,752|3,761|1|12,661|98
岐阜|30,517|554,615|5,704|1|23,525|225
静岡|46,146|838,759|11,595|3|32,773|212
愛知|167,978|1,711,140|35,887|15|130,897|1,194
三重|22,900|305,600|4,659|3|18,576|172
滋賀|23,791|340,509|6,486|2|17,199|106
京都|67,208|559,018|15,147|73|49,812|301
大阪|343,238|4,886,486|88,549|488|251,551|3,138
兵庫|131,032|1,019,553|35,400|22|94,206|1,429
奈良|27,330|341,276|7,983|16|19,191|156
和歌山|11,542|90,007|3,312|31|8,041|67
鳥取|3,593|211,499|1,194|0|2,354|5
島根|4,276|85,034|934|2|3,336|6
岡山|27,122|343,602|3,780|1|17,301|139
広島|50,010|1,216,689|20,143|14|29,623|244
山口|13,480|278,857|3,459|3|9,919|102
徳島|4,983|133,475|1,034|0|3,884|68
香川|8,804|169,014|2,446|1|6,312|41
愛媛|10,671|216,168|2,542|3|8,043|86
高知|6,234|138,655|1,411|5|4,786|37
福岡|128,583|1,704,640|40,799|6|82,622|659
佐賀|11,950|153,027|2,958|0|8,033|33
長崎|14,845|240,498|5,706|0|9,069|77
熊本|29,387|158,692|5,723|9|23,517|147
大分|14,018|360,045|3,082|0|10,851|85
宮崎|11,693|98,444|3,243|0|8,427|43
鹿児島|17,196|216,048|4,261|0|12,127|72
沖縄|83,543|538,559|7,845|38|75,275|402
その他（その他）|149|0|0|0|149|0
合計|2,801,211|32,459,191|620,913|886|2,138,091|18,863
