都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|23,409|513,838|1,325|25|21,170|843
青森|1,489|31,534|231|0|1,236|22
岩手|851|54,744|76|2|744|31
宮城|7,914|116,146|628|16|7,220|60
秋田|417|9,948|64|0|344|9
山形|1,460|46,448|195|5|1,233|32
福島|3,216|181,078|332|11|2,763|121
茨城|7,922|29,325|541|15|7,248|133
栃木|5,242|195,757|199|4|4,972|71
群馬|5,754|133,234|314|3|5,337|103
埼玉|36,993|737,021|2,033|30|34,222|738
千葉|32,593|536,166|1,208|17|30,769|616
東京|135,598|1,975,748|5,862|55|127,860|1,876
神奈川|52,571|788,782|1,806|35|49,953|812
新潟|2,192|103,993|370|2|1,804|18
富山|1,263|49,195|148|5|1,086|29
石川|2,382|69,195|272|11|2,039|69
福井|849|45,505|176|3|649|33
山梨|1,138|35,312|79|1|1,040|19
長野|3,741|143,675|353|5|3,376|62
岐阜|5,667|182,367|380|5|5,156|131
静岡|6,327|284,390|217|1|5,989|121
愛知|31,957|538,780|2,823|21|28,515|619
三重|3,558|91,905|543|12|3,032|77
滋賀|3,553|101,680|457|4|3,035|61
京都|11,881|207,282|1,384|16|10,346|182
大阪|76,483|1,360,338|17,085|369|57,321|1,376
兵庫|29,235|364,605|4,524|90|24,052|659
奈良|5,823|121,657|1,038|20|4,714|71
和歌山|2,049|30,171|363|52|1,630|24
鳥取|362|59,994|64|0|285|2
島根|335|19,437|38|0|297|0
岡山|3,639|95,544|396|11|2,907|37
広島|5,669|237,949|259|4|5,277|109
山口|1,724|77,872|232|1|1,449|43
徳島|1,188|41,480|386|6|765|37
香川|1,165|60,207|140|4|1,010|21
愛媛|2,213|57,959|374|11|1,807|32
高知|996|7,743|39|2|938|19
福岡|21,915|582,365|2,138|19|19,431|346
佐賀|1,535|37,388|210|5|1,329|13
長崎|1,967|89,490|276|1|1,662|40
熊本|3,953|62,491|354|6|3,522|77
大分|1,674|106,688|310|1|1,340|24
宮崎|2,145|29,454|102|1|2,013|22
鹿児島|2,037|80,588|91|0|1,933|28
沖縄|12,179|187,493|1,171|9|10,881|133
（その他）|149|-|0|-|149|-
合計|568,372|10,913,961|51,606|916|505,850|10,001
