都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,421|1,116,407|206|1|58,751|1,469
青森|5,774|89,072|121|2|5,615|38
岩手|3,486|122,264|6|0|3,427|53
宮城|16,242|241,321|50|2|16,074|117
秋田|1,893|26,592|23|0|1,843|27
山形|3,511|98,110|9|0|3,446|56
福島|9,464|411,382|24|4|9,266|174
茨城|24,312|40,174|147|8|23,948|217
栃木|15,377|484,279|128|3|15,133|116
群馬|16,653|296,186|91|5|16,389|173
埼玉|115,241|1,462,440|631|31|113,596|1,014
千葉|100,039|1,075,821|462|25|98,536|1,007
東京|376,776|3,668,062|1,565|67|372,183|3,028
神奈川|168,389|1,602,615|745|41|166,357|1,287
新潟|7,951|287,138|124|1|7,766|61
富山|4,831|114,600|39|1|4,741|51
石川|7,916|195,484|73|1|7,696|125
福井|3,083|116,744|29|1|3,017|37
山梨|5,135|111,974|31|0|5,075|29
長野|8,804|316,832|63|0|8,700|96
岐阜|18,939|409,644|180|4|18,741|216
静岡|26,689|620,530|59|2|26,401|209
愛知|105,844|1,307,579|661|15|104,037|1,146
三重|14,708|263,303|131|3|14,735|163
滋賀|12,327|256,561|82|1|12,143|102
京都|35,723|423,064|307|14|35,105|287
大阪|201,155|3,500,011|1,901|172|194,533|3,005
兵庫|77,925|750,269|654|23|75,882|1,389
奈良|15,757|249,501|113|3|15,495|149
和歌山|5,277|65,424|32|3|5,079|62
鳥取|1,651|146,939|14|0|1,609|5
島根|1,632|55,076|23|0|1,605|4
岡山|15,178|266,922|79|1|14,937|136
広島|21,804|889,244|170|4|21,435|199
山口|5,645|186,064|65|0|5,490|90
徳島|3,277|104,090|27|0|3,185|65
香川|4,692|129,233|14|1|4,640|38
愛媛|5,260|152,742|108|2|5,071|81
高知|4,117|97,230|13|2|4,073|31
福岡|74,179|1,254,535|541|18|73,005|615
佐賀|5,797|103,884|42|1|5,773|29
長崎|6,043|179,859|59|0|5,913|72
熊本|14,322|123,063|83|3|14,104|135
大分|8,171|264,771|69|1|8,018|84
宮崎|6,142|72,739|17|0|6,066|41
鹿児島|9,076|168,098|26|0|9,051|65
沖縄|49,879|395,225|314|12|49,176|341
その他（その他）|149|0|0|0|149|0
合計|1,706,656|24,313,097|10,351|478|1,677,010|17,934
