都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,271|772,971|1,260|30|38,672|1,389
青森|2,479|49,897|36|0|2,412|31
岩手|1,667|83,925|50|1|1,571|46
宮城|9,113|155,946|61|4|8,959|90
秋田|848|15,223|78|1|750|20
山形|2,020|65,598|12|2|1,961|47
福島|4,864|277,618|124|5|4,579|161
茨城|10,491|33,237|256|4|10,071|164
栃木|6,977|284,477|221|12|6,675|81
群馬|8,029|192,028|55|5|7,822|152
埼玉|46,253|959,876|995|14|44,428|830
千葉|40,055|677,787|1,070|17|38,281|704
東京|172,744|2,498,596|4,068|41|166,449|2,227
神奈川|67,001|1,028,896|1,711|40|64,345|945
新潟|3,398|169,798|46|3|3,305|47
富山|2,037|72,925|47|1|1,952|38
石川|3,929|121,754|41|0|3,770|115
福井|1,259|67,203|161|0|1,064|34
山梨|2,087|54,750|159|1|1,908|21
長野|5,028|205,547|73|2|4,939|91
岐阜|9,434|267,475|127|3|9,121|186
静岡|9,258|399,710|292|3|8,816|150
愛知|50,902|821,429|1,058|27|48,889|955
三重|5,249|142,045|92|4|5,184|111
滋賀|5,542|150,107|94|6|5,358|90
京都|16,559|281,007|158|13|16,154|241
大阪|103,174|2,131,244|1,397|167|98,306|2,661
兵庫|40,865|503,814|271|23|39,311|1,285
奈良|8,294|166,297|185|6|7,980|129
和歌山|2,676|41,689|18|2|2,551|49
鳥取|466|82,440|2|0|455|2
島根|552|29,812|3|1|548|1
岡山|7,588|162,012|72|8|7,385|126
広島|11,481|546,309|166|12|11,121|174
山口|3,133|119,622|60|1|2,996|77
徳島|1,655|64,370|8|0|1,584|63
香川|2,093|85,156|24|1|2,044|30
愛媛|2,752|95,448|9|3|2,668|75
高知|1,810|11,319|99|6|1,686|25
福岡|35,456|824,708|491|15|34,429|520
佐賀|2,554|56,355|16|0|2,551|24
長崎|3,166|123,503|78|0|3,019|69
熊本|6,477|81,916|74|5|6,287|116
大分|3,491|166,580|32|1|3,397|62
宮崎|3,076|44,161|20|0|3,019|27
鹿児島|3,667|110,609|54|1|3,608|38
沖縄|20,632|249,040|1,107|61|19,350|181
（その他）|149|-|0|-|149|-
合計|793,701|15,546,229|16,531|552|761,879|14,700
