都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|102,349|1,457,998|23,285|1|75,359|1,506
青森|11,197|132,352|3,278|0|7,878|41
岩手|5,158|152,825|1,239|0|3,866|53
宮城|23,503|325,663|4,158|3|18,560|118
秋田|4,795|35,499|1,894|1|2,874|27
山形|6,564|132,891|2,211|0|4,296|57
福島|14,959|537,754|3,803|2|10,978|178
茨城|39,432|42,981|6,357|7|32,849|226
栃木|26,989|579,168|6,947|1|19,912|130
群馬|32,196|430,226|8,745|4|24,256|195
埼玉|183,984|1,934,161|27,270|45|155,646|1,068
千葉|158,022|1,423,976|24,324|11|127,982|1,063
東京|634,483|4,855,183|156,198|38|475,069|3,216
神奈川|268,671|2,131,107|54,344|61|212,974|1,353
新潟|18,000|408,450|4,103|3|13,834|63
富山|7,914|155,906|2,075|1|5,787|52
石川|14,275|242,436|4,446|5|9,664|143
福井|6,193|164,376|1,415|1|4,740|38
山梨|10,022|161,912|2,748|0|7,247|35
長野|19,408|449,940|4,677|2|13,064|101
岐阜|32,345|564,201|6,438|4|24,750|227
静岡|49,367|850,832|12,429|4|37,073|214
愛知|179,800|1,746,700|40,907|22|137,681|1,212
三重|24,630|305,600|5,268|3|19,729|176
滋賀|25,499|361,734|7,004|2|18,385|110
京都|72,457|568,814|18,689|77|50,993|304
大阪|374,023|4,960,821|104,671|590|266,182|3,170
兵庫|141,873|1,042,247|42,224|26|98,211|1,448
奈良|29,167|346,898|8,963|13|20,045|159
和歌山|12,695|92,712|3,974|35|8,531|68
鳥取|3,871|215,112|1,371|0|2,450|5
島根|4,464|92,443|872|1|3,586|6
岡山|29,475|343,602|3,780|1|17,301|139
広島|52,095|1,245,799|20,390|11|31,455|250
山口|14,172|300,663|3,561|3|10,507|104
徳島|5,345|135,568|1,170|0|4,110|68
香川|9,569|172,088|2,640|0|6,879|44
愛媛|11,291|218,050|2,646|1|8,556|89
高知|6,733|139,983|1,710|5|4,985|38
福岡|138,884|1,736,368|44,985|11|87,961|666
佐賀|13,078|156,914|3,483|0|8,863|34
長崎|16,113|244,864|6,506|0|9,536|77
熊本|31,349|162,029|7,339|11|23,858|152
大分|14,864|366,762|3,238|0|11,540|86
宮崎|12,547|101,537|3,573|0|8,951|45
鹿児島|18,477|219,783|4,886|1|12,897|72
沖縄|84,979|542,928|7,138|35|77,430|405
その他（その他）|149|0|0|0|149|0
合計|2,997,425|32,989,856|713,372|1,042|2,239,429|19,031
