都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|25,772|549,765|2,431|27|22,549|887
青森|1,725|35,153|278|3|1,423|24
岩手|1,059|59,566|210|2|816|33
宮城|8,260|123,609|419|8|7,748|72
秋田|558|11,000|118|0|431|9
山形|1,583|49,720|133|3|1,415|35
福島|3,717|193,681|518|18|3,072|127
茨城|8,459|30,786|442|14|7,882|135
栃木|5,520|219,213|242|6|5,206|72
群馬|6,503|144,192|638|8|5,759|106
埼玉|39,292|779,907|2,401|42|36,144|747
千葉|34,089|558,398|1,288|19|32,166|635
東京|144,441|2,065,383|6,845|69|135,687|1,909
神奈川|55,098|828,500|1,873|55|52,400|825
新潟|2,480|114,233|307|2|2,148|25
富山|1,388|53,430|135|7|1,222|31
石川|2,723|72,550|416|11|2,225|80
福井|934|50,991|97|1|804|33
山梨|1,267|36,365|120|1|1,129|19
長野|4,031|151,970|268|6|3,742|72
岐阜|6,416|196,079|668|8|5,610|138
静岡|6,712|303,143|328|4|6,260|124
愛知|35,217|586,218|3,585|40|30,989|643
三重|4,044|104,528|586|17|3,474|89
滋賀|4,045|109,307|523|11|3,455|67
京都|13,292|222,215|1,654|24|11,491|191
大阪|87,650|1,502,585|20,876|412|64,284|1,655
兵庫|33,860|394,855|5,039|98|28,096|725
奈良|6,743|131,588|936|28|5,721|86
和歌山|2,323|35,403|287|46|1,965|33
鳥取|384|63,825|37|0|339|2
島根|368|21,314|29|1|339|0
岡山|4,647|108,427|863|20|3,492|49
広島|6,541|267,317|536|9|5,771|110
山口|1,982|82,172|257|6|1,679|46
徳島|1,442|45,717|269|11|1,125|48
香川|1,433|63,761|277|2|1,139|23
愛媛|2,469|63,885|265|10|2,151|53
高知|1,113|8,479|94|4|999|20
福岡|25,314|628,501|3,646|41|21,304|364
佐賀|1,835|40,493|236|2|1,533|14
長崎|2,364|95,136|416|6|1,907|43
熊本|4,414|67,229|488|13|3,844|82
大分|2,224|116,958|542|2|1,654|28
宮崎|2,463|33,156|331|3|2,101|23
鹿児島|2,461|81,722|342|2|2,061|28
沖縄|12,899|195,596|1,026|9|11,741|138
（その他）|149|-|0|-|149|-
合計|623,703|11,698,021|63,315|1,131|548,641|10,698
