都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,631|1,135,347|234|1|58,939|1,469
青森|5,876|91,716|122|1|5,716|38
岩手|3,486|123,944|0|0|3,433|53
宮城|16,253|244,312|16|1|16,119|118
秋田|1,894|26,799|2|0|1,865|27
山形|3,541|100,880|27|0|3,458|56
福島|9,479|418,831|13|2|9,291|175
茨城|24,363|40,462|75|6|24,070|218
栃木|15,425|489,236|54|2|15,255|116
群馬|16,705|304,008|47|2|16,482|176
埼玉|115,469|1,485,670|283|22|114,159|1,027
千葉|100,204|1,097,289|222|11|98,952|1,020
東京|377,264|3,735,775|731|26|373,425|3,108
神奈川|168,724|1,634,292|342|14|167,085|1,297
新潟|7,972|292,841|25|0|7,886|61
富山|4,852|117,489|16|0|4,785|51
石川|7,936|197,662|25|1|7,760|129
福井|3,101|118,622|13|0|3,051|37
山梨|5,148|116,608|7|0|5,112|29
長野|8,837|325,261|36|0|8,760|96
岐阜|19,038|418,468|108|2|18,920|217
静岡|26,720|635,179|40|0|26,401|209
愛知|106,096|1,340,144|340|7|104,603|1,153
三重|14,746|267,510|64|1|14,842|163
滋賀|12,359|261,136|34|1|12,223|102
京都|35,803|429,097|102|3|35,404|290
大阪|201,867|3,588,617|988|138|196,305|3,030
兵庫|78,165|764,176|294|9|76,479|1,394
奈良|15,828|255,101|85|2|15,594|149
和歌山|5,285|65,821|7|1|5,112|62
鳥取|1,661|150,459|7|0|1,624|5
島根|1,663|55,806|32|0|1,626|5
岡山|15,235|268,198|66|2|15,000|136
広島|21,956|905,700|152|1|21,605|199
山口|5,694|189,336|53|0|5,549|92
徳島|3,283|105,928|7|0|3,211|65
香川|4,697|131,090|8|0|4,651|38
愛媛|5,319|155,615|64|1|5,173|82
高知|4,145|100,552|26|1|4,087|32
福岡|74,324|1,277,335|324|10|73,370|620
佐賀|5,818|106,083|21|0|5,817|30
長崎|6,084|183,017|47|0|5,964|73
熊本|14,376|123,713|45|2|14,195|136
大分|8,180|270,723|14|0|8,082|84
宮崎|6,150|73,019|7|0|6,086|41
鹿児島|9,097|169,532|21|0|9,076|65
沖縄|50,088|402,079|251|6|49,444|365
その他（その他）|149|0|0|0|149|0
合計|1,710,986|24,790,478|5,497|276|1,686,195|18,138
