都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|109,938|1,479,006|27,559|3|78,858|1,527
青森|12,064|134,261|3,752|0|8,270|42
岩手|5,504|154,976|1,454|0|3,997|53
宮城|24,944|332,029|4,661|3|19,422|118
秋田|5,206|35,747|1,954|1|3,225|27
山形|7,148|133,571|2,517|0|4,573|58
福島|15,999|542,199|4,194|3|11,627|178
茨城|42,432|42,981|7,137|5|35,068|227
栃木|28,751|583,921|7,092|1|21,526|133
群馬|35,404|433,003|8,560|5|26,645|199
埼玉|195,934|1,960,349|30,710|49|164,150|1,074
千葉|168,256|1,437,349|28,254|13|134,215|1,074
東京|675,403|4,917,012|161,883|44|510,286|3,234
神奈川|286,783|2,140,968|67,805|63|217,617|1,361
新潟|19,045|412,110|4,030|3|14,952|63
富山|8,554|157,316|2,528|0|5,974|52
石川|15,325|245,374|4,877|5|10,281|144
福井|6,637|167,957|1,423|1|5,176|38
山梨|10,320|161,912|2,856|0|7,440|35
長野|20,704|452,303|4,480|2|13,824|105
岐阜|34,249|571,758|6,819|5|26,246|229
静岡|53,112|855,995|12,914|7|38,174|224
愛知|191,732|1,761,608|43,079|29|147,417|1,236
三重|26,137|322,008|5,851|5|20,708|181
滋賀|27,599|366,477|7,773|2|19,715|111
京都|77,984|579,886|22,975|91|52,053|309
大阪|399,882|5,026,549|113,951|610|282,733|3,197
兵庫|153,968|1,064,164|48,527|34|109,843|1,463
奈良|31,199|349,180|9,586|17|21,453|160
和歌山|13,702|95,180|4,523|37|8,988|69
鳥取|4,080|218,139|1,317|1|2,710|5
島根|4,590|92,443|744|1|3,839|7
岡山|31,974|343,602|5,153|6|21,302|143
広島|54,507|1,260,780|21,634|15|32,613|260
山口|14,836|300,663|3,456|3|11,276|104
徳島|5,721|137,622|1,274|0|4,380|68
香川|10,247|174,564|2,755|2|7,440|45
愛媛|11,867|225,079|2,727|2|9,048|92
高知|7,182|141,289|1,750|6|5,393|39
福岡|149,606|1,765,345|47,787|10|95,388|679
佐賀|14,132|160,176|3,725|0|9,246|34
長崎|17,035|248,379|6,877|0|10,337|79
熊本|33,185|165,189|7,728|13|25,301|156
大分|15,810|372,233|3,436|0|12,287|87
宮崎|13,228|104,990|3,376|0|9,828|49
鹿児島|19,162|221,534|4,940|1|13,463|74
沖縄|86,279|547,087|6,405|36|79,467|407
その他（その他）|149|0|0|0|149|0
合計|3,197,505|33,396,263|778,808|1,134|2,377,923|19,249
