都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|43,403|840,183|1,159|7|40,830|1,424
青森|2,628|55,274|59|0|2,538|31
岩手|1,933|92,458|101|0|1,785|47
宮城|9,711|169,842|190|2|9,416|91
秋田|997|17,203|29|1|948|20
山形|2,098|70,409|22|0|2,029|47
福島|5,419|305,219|266|11|4,991|162
茨城|11,707|34,605|582|5|10,958|167
栃木|7,790|322,493|418|9|7,288|84
群馬|8,377|210,837|225|2|7,997|155
埼玉|53,321|1,062,741|4,570|39|47,905|846
千葉|46,480|765,825|2,892|23|42,857|731
東京|203,568|2,756,386|14,372|82|186,917|2,279
神奈川|78,137|1,140,554|4,597|57|72,558|982
新潟|3,814|190,499|248|3|3,512|54
富山|2,178|80,604|101|3|2,039|38
石川|4,692|133,960|494|1|4,072|116
福井|1,503|77,472|90|0|1,377|36
山梨|2,279|69,775|90|0|2,168|21
長野|5,173|223,067|84|0|5,068|94
岐阜|9,674|290,643|118|2|9,368|188
静岡|10,355|444,768|639|2|9,561|155
愛知|52,808|907,731|999|11|50,804|1,005
三重|5,615|156,553|184|4|5,458|114
滋賀|5,836|166,815|155|1|5,588|93
京都|17,627|305,489|499|8|16,783|249
大阪|110,483|2,410,967|3,894|155|102,973|2,719
兵庫|42,600|546,551|921|20|40,364|1,315
奈良|8,823|183,938|258|5|8,432|133
和歌山|2,829|43,747|78|2|2,640|49
鳥取|672|95,348|121|1|508|2
島根|683|33,691|111|0|570|2
岡山|7,926|178,588|104|1|7,518|127
広島|11,877|586,633|173|3|11,485|179
山口|3,227|128,696|45|0|3,102|80
徳島|1,748|70,972|55|0|1,631|63
香川|2,171|92,293|46|0|2,097|32
愛媛|2,861|103,056|76|3|2,708|77
高知|2,009|62,127|56|4|1,924|29
福岡|37,617|901,081|1,149|9|35,703|532
佐賀|2,655|62,231|54|0|2,601|24
長崎|3,360|134,231|105|0|3,187|69
熊本|6,705|83,912|166|0|6,418|121
大分|3,582|182,770|65|0|3,453|64
宮崎|3,180|45,489|62|0|3,080|27
鹿児島|3,878|116,620|100|2|3,760|39
沖縄|23,201|276,698|1,445|44|21,497|233
（その他）|149|-|0|-|149|-
合計|879,359|17,231,044|42,267|522|820,615|15,145
