都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,838|1,175,241|97|1|59,269|1,472
青森|5,896|96,611|3|1|5,855|38
岩手|3,486|127,780|0|0|3,433|53
宮城|16,273|251,190|8|0|16,147|118
秋田|1,913|27,168|7|0|1,879|27
山形|3,551|105,510|5|0|3,490|56
福島|9,485|434,822|4|2|9,306|175
茨城|24,416|40,535|15|0|24,183|218
栃木|15,460|501,149|16|2|15,328|116
群馬|16,813|318,324|38|0|16,599|176
埼玉|115,667|1,537,342|87|13|114,531|1,049
千葉|100,378|1,140,408|61|1|99,282|1,026
東京|381,844|3,872,441|273|10|378,414|3,157
神奈川|168,997|1,696,465|112|7|167,574|1,311
新潟|8,001|298,214|9|0|7,931|61
富山|4,867|122,231|0|0|4,815|52
石川|7,963|202,438|2|0|7,811|129
福井|3,115|121,903|6|0|3,071|38
山梨|5,155|122,749|0|0|5,126|29
長野|8,881|339,628|7|0|8,833|97
岐阜|19,216|436,433|87|1|18,906|218
静岡|26,763|658,283|14|0|26,533|209
愛知|106,437|1,396,084|102|4|105,179|1,156
三重|14,808|248,524|17|0|14,953|163
滋賀|12,416|273,359|11|0|12,301|104
京都|35,917|442,418|30|0|35,588|291
大阪|202,735|3,798,495|367|41|199,314|3,054
兵庫|78,552|794,975|120|3|77,036|1,396
奈良|15,909|264,295|27|0|15,733|149
和歌山|5,296|66,769|2|0|5,127|62
鳥取|1,668|156,093|0|0|1,638|5
島根|1,731|59,148|25|0|1,701|5
岡山|15,403|283,975|63|1|15,131|136
広島|22,110|935,181|44|0|21,864|202
山口|5,766|197,624|37|0|5,636|93
徳島|3,289|109,486|5|0|3,219|65
香川|4,703|135,753|0|0|4,664|38
愛媛|5,406|161,905|28|0|5,296|82
高知|4,166|104,311|4|0|4,129|33
福岡|74,474|1,325,326|58|5|73,791|622
佐賀|5,863|111,186|11|0|5,875|30
長崎|6,118|189,954|4|0|6,042|73
熊本|14,393|124,411|2|1|14,255|136
大分|8,186|281,642|0|0|8,102|84
宮崎|6,151|73,036|0|0|6,094|41
鹿児島|9,102|172,196|1|0|9,035|66
沖縄|50,279|413,551|73|3|49,788|397
その他（その他）|149|0|0|0|149|0
合計|1,720,005|25,746,562|1,882|96|1,699,956|18,308
