都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|164,068|1,628,726|26,936|6|135,405|1,722
青森|19,481|156,562|3,301|0|16,124|56
岩手|9,364|176,108|2,508|1|6,798|58
宮城|37,957|378,419|7,105|10|30,260|135
秋田|8,736|42,387|1,691|3|7,014|31
山形|10,918|149,210|2,162|0|8,692|64
福島|23,002|595,713|2,946|9|19,872|184
茨城|68,118|43,898|8,534|20|59,311|273
栃木|42,712|616,252|7,073|9|35,466|173
群馬|49,232|474,577|7,047|10|41,943|242
埼玉|296,942|2,152,250|36,360|56|259,430|1,152
千葉|254,725|1,591,480|34,132|27|215,272|1,277
東京|951,548|5,348,595|172,982|81|775,025|3,541
神奈川|426,987|2,180,686|53,251|102|372,126|1,610
新潟|27,869|453,693|3,949|3|23,852|68
富山|15,934|178,876|5,071|4|10,804|59
石川|22,999|281,064|3,787|3|19,029|160
福井|11,428|205,507|1,651|3|9,738|39
山梨|15,818|186,746|2,434|4|13,355|42
長野|29,658|498,757|4,580|3|24,699|140
岐阜|50,352|635,391|7,036|10|42,462|265
静岡|82,983|937,631|12,562|6|69,375|311
愛知|297,764|1,997,877|40,669|55|255,570|1,525
三重|38,722|354,936|5,454|4|34,152|232
滋賀|45,348|420,924|8,767|0|36,450|131
京都|118,266|641,784|20,102|86|96,047|398
大阪|616,918|5,525,352|118,422|798|494,702|3,767
兵庫|244,735|1,208,739|43,507|46|199,498|1,750
奈良|52,210|391,798|14,642|26|37,321|247
和歌山|21,456|114,971|2,408|8|18,801|98
鳥取|6,015|249,267|1,146|0|4,783|8
島根|6,023|109,739|656|0|5,359|8
岡山|46,294|413,636|5,836|14|34,676|183
広島|70,888|1,360,944|11,972|11|58,542|374
山口|20,060|377,372|2,436|4|17,503|121
徳島|9,744|152,287|2,015|0|7,668|73
香川|17,023|193,268|3,340|3|13,614|69
愛媛|15,923|248,541|1,954|1|13,857|112
高知|11,293|171,309|1,922|9|9,299|72
福岡|221,035|1,962,747|41,069|19|174,047|878
佐賀|21,812|183,023|3,404|3|16,614|60
長崎|23,755|272,272|3,934|2|20,581|105
熊本|46,471|191,394|8,099|14|38,160|212
大分|22,468|414,439|2,432|0|19,939|97
宮崎|17,674|124,604|1,921|0|15,721|84
鹿児島|29,322|256,881|3,658|6|25,255|115
沖縄|97,045|581,671|5,203|24|91,414|426
その他（その他）|149|0|0|0|149|0
合計|4,739,244|36,832,303|762,066|1,503|3,935,774|22,747
