都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,199|1,240,907|65|1|59,665|1,474
青森|5,900|102,067|3|0|5,859|38
岩手|3,487|133,264|0|0|3,434|53
宮城|16,286|260,864|1|0|16,166|118
秋田|1,934|27,521|6|0|1,901|27
山形|3,604|111,793|11|0|3,537|56
福島|9,494|458,586|7|0|9,311|176
茨城|24,463|40,561|13|1|24,230|220
栃木|15,502|519,197|15|0|15,370|117
群馬|17,028|340,456|109|2|16,743|176
埼玉|115,928|1,610,509|79|3|114,790|1,059
千葉|100,538|1,207,622|42|0|99,457|1,028
東京|382,382|4,069,095|176|3|379,036|3,170
神奈川|169,418|1,783,580|109|0|167,994|1,315
新潟|8,086|316,789|57|0|7,968|61
富山|4,868|128,968|0|0|4,816|52
石川|7,969|210,438|0|0|7,818|129
福井|3,115|125,108|0|0|3,077|38
山梨|5,157|131,552|1|0|5,127|29
長野|8,894|357,654|7|1|8,846|97
岐阜|19,269|461,851|9|0|19,042|218
静岡|26,855|705,572|56|0|26,584|209
愛知|106,658|1,473,693|52|0|105,445|1,161
三重|14,817|264,874|1|0|14,980|163
滋賀|12,440|289,525|8|0|12,328|104
京都|36,009|462,181|18|1|35,700|291
大阪|203,283|4,126,794|106|9|200,113|3,064
兵庫|78,743|842,369|55|2|77,290|1,398
奈良|15,936|276,255|2|0|15,785|149
和歌山|5,303|67,921|0|0|5,136|62
鳥取|1,669|165,353|0|0|1,639|5
島根|1,733|62,794|0|0|1,728|5
岡山|15,549|305,825|6|1|15,404|136
広島|22,175|968,318|1|0|21,972|202
山口|5,793|208,959|1|0|5,699|93
徳島|3,291|114,607|0|0|3,225|66
香川|4,705|142,575|0|0|4,666|38
愛媛|5,412|170,777|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,668|1,398,736|43|2|73,998|625
佐賀|5,866|117,840|0|0|5,891|30
長崎|6,119|199,457|0|0|6,046|73
熊本|14,395|124,791|0|0|14,259|136
大分|8,187|298,974|0|0|8,103|84
宮崎|6,153|73,123|2|0|6,094|41
鹿児島|9,103|175,356|0|0|9,037|66
沖縄|50,355|428,652|24|0|49,934|398
その他（その他）|149|0|0|0|149|0
合計|1,724,054|27,209,150|1,085|26|1,704,856|18,365
