都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|51,489|931,353|4,105|22|45,687|1,434
青森|3,384|63,163|463|0|2,889|32
岩手|2,590|101,673|393|1|2,149|48
宮城|12,382|188,781|1,626|17|10,526|94
秋田|1,290|19,196|182|1|1,087|21
山形|2,700|78,003|319|6|2,334|47
福島|7,667|344,687|1,024|17|6,479|164
茨城|17,288|36,482|2,280|25|14,831|177
栃木|11,054|372,991|1,713|19|9,243|98
群馬|11,965|283,389|1,909|17|9,900|156
埼玉|82,997|1,212,755|23,902|134|58,230|865
千葉|68,551|869,272|11,591|105|56,188|772
東京|297,391|3,085,568|42,545|274|252,488|2,358
神奈川|119,539|1,320,680|15,937|218|102,557|1,045
新潟|5,535|220,468|896|6|4,585|54
富山|3,382|92,138|799|10|2,545|38
石川|6,547|153,817|773|8|5,641|121
福井|2,125|90,672|224|2|1,865|36
山梨|3,514|80,996|607|2|2,891|23
長野|6,690|250,897|770|5|5,795|94
岐阜|12,022|320,775|1,681|2|10,150|191
静岡|15,686|496,889|3,781|21|11,745|160
愛知|63,019|989,390|7,000|34|54,999|1,020
三重|7,981|170,386|1,746|10|6,301|118
滋賀|8,347|187,932|1,736|6|6,516|95
京都|24,152|341,829|4,282|94|19,214|250
大阪|140,006|2,718,697|16,776|487|118,959|2,753
兵庫|53,217|603,211|5,094|55|46,797|1,328
奈良|11,040|203,935|1,190|8|9,716|134
和歌山|3,732|50,471|386|17|3,209|50
鳥取|1,178|112,250|248|3|913|3
島根|1,027|40,685|175|1|850|2
岡山|10,841|197,807|863|7|8,233|127
広島|14,451|646,233|1,136|9|12,761|180
山口|4,114|140,551|584|3|3,450|80
徳島|2,086|79,190|223|0|1,800|63
香川|3,301|104,547|670|11|2,598|34
愛媛|3,929|116,783|698|6|3,154|77
高知|2,519|138,482|309|4|2,179|31
福岡|53,585|1,020,318|8,441|26|43,458|555
佐賀|3,999|75,281|588|0|2,961|27
長崎|4,476|148,351|700|1|3,711|69
熊本|9,862|96,222|1,490|10|8,251|121
大分|5,020|206,534|997|1|3,958|65
宮崎|4,180|53,355|678|1|3,462|27
鹿児島|6,142|134,296|1,387|2|4,504|42
沖縄|35,461|317,516|6,189|108|28,839|248
（その他）|149|-|0|-|149|-
合計|1,223,602|19,508,897|181,106|1,816|1,020,747|15,527
