都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,170|1,226,341|111|1|59,597|1,472
青森|5,897|100,918|0|0|5,859|38
岩手|3,487|132,014|0|0|3,434|53
宮城|16,282|258,679|2|0|16,161|118
秋田|1,933|27,443|7|0|1,899|27
山形|3,596|110,182|41|0|3,499|56
福島|9,488|452,957|2|1|9,310|176
茨城|24,449|40,554|0|0|24,229|220
栃木|15,490|514,824|9|0|15,364|117
群馬|16,923|334,296|62|2|16,685|176
埼玉|115,877|1,593,491|79|4|114,741|1,057
千葉|100,496|1,190,919|39|0|99,427|1,028
東京|382,240|4,024,897|163|2|378,909|3,168
神奈川|169,319|1,764,551|88|2|167,917|1,314
新潟|8,032|312,116|16|0|7,955|61
富山|4,868|127,498|0|0|4,816|52
石川|7,969|208,630|1|0|7,817|129
福井|3,115|124,422|0|0|3,077|38
山梨|5,156|129,682|0|0|5,127|29
長野|8,886|353,388|3|0|8,842|97
岐阜|19,261|456,144|13|0|19,030|218
静岡|26,802|696,001|18|0|26,572|209
愛知|106,607|1,456,957|46|0|105,400|1,161
三重|14,816|261,535|4|0|14,976|163
滋賀|12,435|286,431|4|0|12,327|104
京都|35,995|457,862|17|1|35,687|291
大阪|203,199|4,053,020|124|7|200,011|3,064
兵庫|78,702|830,755|47|5|77,259|1,396
奈良|15,934|273,934|4|0|15,781|149
和歌山|5,303|67,708|1|0|5,135|62
鳥取|1,669|163,592|0|0|1,639|5
島根|1,733|62,214|1|0|1,727|5
岡山|15,543|302,178|27|1|15,379|136
広島|22,175|962,177|16|0|21,957|202
山口|5,792|206,698|2|0|5,697|93
徳島|3,291|113,535|0|0|3,225|66
香川|4,705|141,043|0|0|4,666|38
愛媛|5,412|169,205|1|0|5,329|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,646|1,381,634|45|3|73,967|625
佐賀|5,866|116,332|0|0|5,891|30
長崎|6,119|197,519|0|0|6,046|73
熊本|14,395|124,747|0|0|14,259|136
大分|8,187|294,951|1|0|8,102|84
宮崎|6,151|73,044|0|0|6,094|41
鹿児島|9,103|174,681|0|0|9,037|66
沖縄|50,326|425,004|18|0|49,915|398
その他（その他）|149|0|0|0|149|0
合計|1,723,156|26,882,150|1,012|29|1,704,056|18,356
