都道府県名|陽性者数|PCR検査等実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|600,812|2,779,536|62,409|5|536,313|2,313
青森|120,386|344,653|16,211|0|103,997|178
岩手|80,569|390,737|11,470|0|68,960|139
宮城|200,429|792,113|30,609|19|167,817|275
秋田|69,919|71,441|17,833|5|52,000|86
山形|69,054|226,212|15,762|1|53,173|129
福島|133,246|1,035,538|23,293|4|109,711|242
茨城|287,967|1,477,266|24,852|4|262,577|538
栃木|177,614|883,336|21,155|9|156,060|399
群馬|184,230|813,049|32,815|11|151,013|402
埼玉|994,704|3,609,867|83,020|34|909,751|1,933
千葉|789,187|2,600,467|50,080|12|694,809|2,139
東京|2,764,598|8,682,521|206,378|36|2,553,129|5,091
神奈川|1,284,168|4,180,660|30,834|54|1,250,722|2,612
新潟|171,684|851,368|24,381|6|147,187|116
富山|91,930|319,812|18,882|5|72,923|125
石川|121,243|660,492|17,856|4|103,149|215
福井|86,162|416,430|13,071|3|73,026|65
山梨|75,702|457,423|9,923|0|65,700|103
長野|153,211|920,936|20,017|2|129,920|244
岐阜|223,213|1,149,577|31,015|3|190,005|439
静岡|376,256|1,621,317|43,632|12|332,510|588
愛知|1,086,531|3,580,608|138,690|35|945,394|2,447
三重|188,632|695,640|33,834|1|158,002|414
滋賀|181,345|845,604|21,565|5|159,509|271
京都|391,698|1,094,758|63,510|83|323,632|838
大阪|1,779,389|8,901,296|210,593|93|1,562,995|5,801
兵庫|818,429|2,185,274|88,283|46|727,617|2,538
奈良|180,538|670,803|46,247|14|133,839|452
和歌山|102,797|272,272|13,323|5|88,981|184
鳥取|46,296|601,919|8,463|1|37,391|43
島根|62,163|317,298|9,055|0|53,042|66
岡山|203,802|744,043|22,412|15|158,999|315
広島|314,481|2,342,329|67,702|9|246,178|601
山口|119,894|729,913|21,010|5|98,600|284
徳島|62,142|274,151|14,576|4|47,520|113
香川|106,411|357,882|16,826|1|89,368|217
愛媛|118,630|534,265|25,399|6|93,010|221
高知|70,697|426,104|15,246|10|55,248|203
福岡|902,017|3,594,497|107,086|15|772,256|1,593
佐賀|125,617|377,021|16,822|2|101,579|182
長崎|159,239|626,671|37,445|5|121,783|204
熊本|265,539|461,219|35,795|19|229,258|486
大分|137,004|791,519|17,460|5|119,303|241
宮崎|148,304|225,785|24,823|4|122,720|241
鹿児島|226,894|645,168|36,243|13|186,961|372
沖縄|448,787|1,109,641|31,117|21|416,684|571
その他（その他）|149|0|0|0|149|0
合計|17,303,709|66,690,431|1,929,023|646|15,234,470|37,269
