都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,845|409,517|703|3|18,439|706
青森|852|21,461|36|0|796|20
岩手|561|29,554|6|0|525|30
宮城|4,006|74,112|330|5|3,651|25
秋田|269|7,148|1|0|262|6
山形|553|28,974|15|0|523|15
福島|2,183|125,371|243|10|1,849|91
茨城|6,166|25,169|319|4|5,726|121
栃木|4,260|156,347|138|1|4,054|68
群馬|4,683|100,905|137|3|4,456|90
埼玉|30,827|590,255|1,549|43|28,623|655
千葉|27,853|438,920|1,200|21|26,145|508
東京|115,170|1,628,135|2,746|40|110,847|1,577
神奈川|46,283|634,658|982|24|44,560|741
新潟|1,180|46,600|95|1|1,069|16
富山|909|38,443|8|1|873|28
石川|1,883|55,235|24|3|1,796|62
福井|546|33,315|2|0|519|25
山梨|946|28,326|6|0|923|17
長野|2,407|104,247|41|0|2,356|41
岐阜|4,794|146,680|75|8|4,602|117
静岡|5,391|217,367|220|0|5,069|102
愛知|26,369|419,863|516|22|25,299|554
三重|2,598|70,180|86|4|2,528|63
滋賀|2,638|78,998|152|7|2,438|48
京都|9,173|163,509|183|1|8,841|164
大阪|48,214|881,164|969|60|45,679|1,154
兵庫|18,383|267,708|426|34|17,393|564
奈良|3,448|87,064|80|5|3,320|48
和歌山|1,172|25,024|6|1|1,124|18
鳥取|210|43,485|1|0|205|2
島根|284|16,686|0|0|284|0
岡山|2,577|72,624|77|1|2,441|34
広島|5,059|168,924|32|3|4,924|103
山口|1,390|62,904|24|0|1,324|42
徳島|464|28,299|18|1|428|18
香川|768|47,272|18|0|732|18
愛媛|1,073|35,160|15|1|1,034|24
高知|908|7,217|13|3|876|19
福岡|18,431|470,980|400|14|17,720|311
佐賀|1,139|29,776|81|1|1,068|10
長崎|1,613|71,412|3|0|1,573|37
熊本|3,469|57,325|28|1|3,372|73
大分|1,298|85,431|8|0|1,268|22
宮崎|1,953|24,803|6|0|1,918|22
鹿児島|1,762|69,602|9|1|1,753|27
沖縄|8,473|152,548|285|1|8,072|122
（その他）|149|-|0|-|149|-
合計|444,582|8,378,697|12,312|328|423,426|8,558
